path,year-month,date,article idx,article title,paragraph,2500bott,singlebott,bott list,stage,scarcity,nonuniform progress,performance constraints,user heterogeneity,cognitive,external,internal,coordination,transactional,technical,demand,2500partner,singlepartner,content production,data center/storage,internet infra,content distribution,"browsers, apps & smart devices",advertising,end users,external partners,substitutional partners
./htmls/Factiva-20240111-0356(1).html,2012-12-01,2012-12-10,47,FCC Wins Data-Roaming Decision; VERIZON GETS MORE TIME TO PONDER IMPACT ON NET NEUTRALITY CHALLENGE,"Schwartzman also pointed out that the decision was written by the same judge who rejected the FCC’s position in Comcast’s lawsuit related to peer-to-peer file-sharing service BitTorrent, the case that prompted the FCC to codify its network-neutrality rules.",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
./htmls/Factiva-20240111-0356.html,2012-12-01,2012-12-24,1,RALLYING FOR OVATION,"Ovation TV last week said Time Warner Cable intends to drop the network, which the No. 2 MSO then confirmed, sayingthe channel was low-performing and ran numerous repeats and inf omercials. Ovation countered that it is producing more original  content and supports the arts in TWC communities, among other places. On Wednesday, local arts organizations and politicians rallied in front of New York City Hall to speak on Ovation’s behalf.",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0
./htmls/Factiva-20240111-0356.html,2012-12-01,2012-12-24,10,DirecTV’s Director; CEO MIKE WHITE GUIDES SATELLITE GIANTTHROUGH A MATURING MARKET,"MCN: Instead of buying  Netflix , could you instead just become them, in the sense that you already have VOD capability and  content libraries?",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240111-0356.html,2012-12-01,2012-12-17,20,LOOKING FORWARD (TO 2013),"Given its arsenal, there can probably be no true national competitor to the behemoth that is ESPN, but Fox’s push into 81 million homes changes the dynamic for NBC Sports Network and the burgeoning CBS Sports Network. Being No. 2 here wouldn’t be such a bad thingfrom the perspectives of profile and profit.",1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240111-0356.html,2012-12-01,2012-12-10,35,Moonves: No CNN Teamup Likely; CBS CHIEF IS ALSO EYEING $1B RETRANS TAKE,"He said CBS has had a couple of years of closely watching the  Netflix impact on network advertising, syndication (where CBS proce-durals are popular) and retransmission-consent revenue, and the network has decided to go after more  SVOD gains. “Frankly, we’re going to be more aggressive, because the realization is, through a couple of years, it’s not going to affect those things in a negative way.”",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240111-0356.html,2012-12-01,2012-12-10,43,"Dash to Multiscreen More Like a Marathon; OPS PLUG CHANNELS, DEVICES INTO IPTV    ","TAKEAWAY Pay TV operators are rushing to make more  content available across more screens to subscribers in their homes, but there remain gaps in channel lineups and device support.",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240111-0356.html,2012-12-01,2012-12-03,61,Online  Rights Figure Into New NBCU Deals; PEACOCK STRIKES WIDE-RANGING PACTS WITH TRIO OF CARRIERS,"Included was retransmission consent for NBC’s 10 broadcast stations; a comprehensive TV Everywhere deal for  online rights to all of NBCU’s pay TV networks and the Olympic Games; and several regional sports networks, including Comcast SportsNet Philadelphia, Comcast Network Philadelphia, Comcast SportsNet Mid Atlantic, Comcast SportsNet New England.",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
./htmls/Factiva-20240111-0356(1).html,2012-12-01,2012-12-24,16,"D.C.’s Violent Reaction; AFTER NEWTOWN, CONGRESS LOOKS AT ON-SCREEN VIOLENCE    ","The bill directs the National Academy of Sciences to report to Congress, the FCC and the Federal Trade Commission on the impact of violent  video on kids’ development and well-being. The study wouldn’t have to be completed for 18 months, a time frame that sounds like kicking the can down the road again. But Rockefeller is not likely to leave things at just an 18-month study, considering that studies are often characterized as a way to take action without actually taking action. The committee source said the bill was a first step, and Rockefeller would be looking at a host of related issues in the new Congress, though he has not decided just what that next step would be. Elsewhere on Capitol Hill, Rockefeller was joined by Reps. Ed Markey (D-Mass.) and Joe Barton (R-Texas) at a press conference where the FTC announced updates to child protection laws.",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240111-0356(1).html,2012-12-01,2012-12-17,20,LOOKING FORWARD (TO 2013),"With cable stocks on a roll — the MSO sector is up 36% so far this year and programming stocks have added 35% to their value — money cheap and banks willingto lend it, the deal market could heat up again in the cable sector. Already, Cablevi-sion Systems is exploring a possible sale of its Optimum West division — the former Bresnan Communications — because of several unsolicited offers it had received for the properties.",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240111-0356(1).html,2012-12-01,2012-12-10,43,"Dash to Multiscreen More Like a Marathon; OPS PLUG CHANNELS, DEVICES INTO IPTV    ","Meanwhile, Verizon Communications now is  streaming up to 75 live TV channels to FiOS TV and Internet subscribers on iPad tablets and LG’s Internet-connected TVs, although that lineup does not include any broadcast networks.",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
./htmls/Factiva-20240111-0356(1).html,2012-12-01,2012-12-10,54,"Alaska’s GCI Sees Train Coming, Gets OffTrack; PROVIDER STEELS FOR DECLINES IN CABLE TV, LANDLINE PHONE BUSINESSES    ","Even with management that analysts acknowledge as competent, GCI is having a tough time. Cable and wireline revenues are down, while long-distance rates are dropping due to competition. And although wireless is doing well, GCI is earning less income from roaming charges.",1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240111-0356(1).html,2012-12-01,2012-12-03,57,Doc McStuffins: Role Model Encouraging Future Doctors,"In support,  Disney Channel last month cut a  series of interstitials featuring several members of the We Are Doc McStuf ns Project & Artemis Medical Society who share their personal stories with viewers to give them a better understanding of a real life doctor’s role.",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
./htmls/Factiva-20240111-0356(1).html,2012-12-01,2012-12-03,61,Online  Rights Figure Into New NBCU Deals; PEACOCK STRIKES WIDE-RANGING PACTS WITH TRIO OF CARRIERS,"Nowhere was that more evident than in the 2012 London Olympics, which have been called a “watershed” event in TV Ever y where progra mmi ng. NBCU ser ved 159.3 mi l lion v ideo streams across all providers and digital platforms from London, compared with 75.5 million from the Beijing Olympics in 2008. Of that total, 64.4 million were live streams, 353% more than Beijing’s 14 million. For the London games, users averaged 111.4 live  streaming minutes per viewer on the Web and 94.3 live  streaming minutes per viewer on the app.",1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0
./htmls/Factiva-20240111-0355.html,2013-01-01,2013-01-28,13,Netflix  Brews Originals To Keep Growth Going; Q4 SUBSCRIBER JUMP GOOSED BY GADGETS,"Netflix also touted exclusive  content deals it cut in Q4, including the company’s output deal with Walt  Disney Studios, which commences in 2016, and an agreement with Warner Bros. for exclusive access to complete past seasons of such shows as Revolution and The Following.",1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0
./htmls/Factiva-20240111-0355.html,2013-01-01,2013-01-28,24,Change Agent; Donna Speciale Takes Holistic Approach Toward Turner’s Ad Business,"I’m not a tech person by any means, but I do have a big-picture vision,” she said of the push to merge digital and TV into a single “ video ” mindset. She saw that networks didn’t know how to market their move into digital, and agencies had “silos with digital in one place and TV in another. I felt like someone needed to start taking the lead.”",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240111-0355.html,2013-01-01,2013-01-21,60,TWC Complains    Netflix  Wants Special Access; MSO: STREAMER UNFAIRLY HOLDING BACK    CONTENT,Time Warner Cable said it is currently in discussions with  Netflix on terms for connecting into the  video streamer’s CDN. But it said  Netflix was improperly tying access to the enhanced  video content to the CDN initiative.,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0
./htmls/Factiva-20240111-0355.html,2013-01-01,2013-01-14,71,"Cablevision Makes    Netflix  Hookup for Super HD,’3D    ","ISPs can participate in Open Connect at no cost, according to  Netflix . Clearwire, Frontier Communications,  Google Fiber and Virgin  Media are among those already with such direct connections.",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
./htmls/Factiva-20240111-0355.html,2013-01-01,2013-01-07,90,Same Auld Lang Syne; DOZEN CARRIAGE DEALS INKED BEFORE YEAR-END,"About a dozen agreements, in all, were reached by the deadline last Monday, with Time Warner Cable logging the most deals — four — in the time frame. T WC, which earlier in the year said it would take a cold, hard look at its carriage pacts and could drop networks it believed charged too much for too little, made good on that promise by declining to renew its agreement with arts channel Ovation on Dec. 31.",1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
./htmls/Factiva-20240111-0355.html,2013-01-01,2013-01-28,13,Netflix  Brews Originals To Keep Growth Going; Q4 SUBSCRIBER JUMP GOOSED BY GADGETS,Netflix is a programmer like HBO — not a distributor like Comcast or DirecTV .,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
./htmls/Factiva-20240111-0355.html,2013-01-01,2013-01-28,18,TRANSLATION PLEASE; Weird and/or Overused Tech Lingo Roundup,"But back to “SON,” a cousin of machine-to-machine (“M2M”) computing and near-field communications (“NFC”). It exists to coordinate between multiple radios, so that, say, your Skype call doesn’t get stepped on by your smart house. Because it turns out that Zigbee-based gear, Wi-Fi, and lots of other stuff run in the 2.4-GHz range. SON keeps Wi-Fi’s many occupants clear of each other.",1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240111-0355.html,2013-01-01,2013-01-28,37,Hill Threat on Net Neutrality,Verizon Communications has challenged Open Internet rules in federal court and even some advocates of network neutrality have predicted the commission will lose its case.,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240111-0355.html,2013-01-01,2013-01-28,44,"Senators Push to Study TV,    Video -Game Violence    ","We need comprehensive policies to fully protect our communities,” Rockefeller said in a statement. “This study is an important element of this approach. I’ve been working closely with Senate leadership and my colleagues to make sure that research like this is a priority, and I’m glad that the president’s plan includes additional research into the link between violent  content and children’s behavior.” The bill directs the Federal Communications Commission and the Department of Health and Human Services to conduct a comprehensive study of whether violent  video games and  video programming have a harmful effect on kids, including causing them to be aggressive (or more aggressive among kids who have already demonstrated aggressiveness) and whether that harm is distinguishable from the “negative affects” of any other type of  media , which suggested the study would have to extend to  movies , books and other entertainment.",1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
./htmls/Factiva-20240111-0355.html,2013-01-01,2013-01-07,88,"Video  Consumption’s Next Wave; AS DEVICES PROLIFERATE, SO DO THE QUESTIONS ABOUT THEIR IMPACT    ","One is audience measurement. Nielsen currently can’t provide combined TV, internet and mobile ratings and such data “will be a minimum of two years away,” Pivotal Research Group senior analyst Brian Wieser noted.",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240111-0355.html,2013-02-01,2013-02-04,3,DirecTV Tees Up Everywhere’ Ads; Teams With FreeWheel for Insertion,"With the FreeWheel-based system, DirecTV will be able to let programming partners and advertisers deliver ads for mobile and Web platforms. The operator itself also will sell ads for TV Everywhere  content .",1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0
./htmls/Factiva-20240111-0355.html,2013-02-01,2013-02-04,5,CNET: We Can’t Review Aereo Either,"CNET had to pull Hopper from consideration for its Best of CES Show awards for the same reason (“New Screens, Same Static,” Jan. 14, page 6). CBS and other broadcasters are suing Hopper because it skips commercials, which they say violates their contracts and the law. They are suing Aereo because they allege it illegally streams",1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
./htmls/Factiva-20240111-0354 (2).html,2013-02-01,2013-02-25,54,Need a Good Banker? INTRODUCING 10    MEDIA  MONEY ALL-STARS,"Background: Josephs joined MESA, a boutique investment bank focused on advisory and financing opportunities solely in the  media and entertainment industries, in 2008 after 10 years of traditional bulge-bracket banking at Merrill Lynch and Credit Suisse. Josephs has successfully leveraged relationships and experiences with large cap clients to create opportunities for current and prospective early/growth-stage clients. Today, he is focused on a broad range of sectors including cable networks, interactive TV, alternative advertising, sports and digital  media . He earned a bachelor in business administration from the University of Michigan.",1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
./htmls/Factiva-20240111-0354 (2).html,2013-02-01,2013-02-18,61,Ex-Insight Colleagues Reunite At    Video -Product Firm Penthera,"As a mother, living far away from other family members, Pen-thera’s Ribit product would allow her to upload smartphone videos of her kids securely to the cloud. “My mom would then get [an email] saying, hey click on this link, and then she’s pulling it down from the cloud. So it’s just a very elegant way to receive  content .”",1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0
./htmls/Factiva-20240111-0354 (2).html,2013-02-01,2013-02-18,71,"Cable Nets: New Identities, Investments; G4 REBRANDS WITH HELP FROM ESQUIRE’; CBS TAKES STAKE IN CUBAN’S AXS TV    ","Elsewhere, Asian sports proponent One World Sports has acquired exclusive North American TV and broadband rights to 72 Yomiuri Giants home games during the 2013 Nippon Professional Baseball season.",1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1
./htmls/Factiva-20240111-0354 (2).html,2013-02-01,2013-02-11,90,NBA All-Stars Get More Socially Immersive,"NBA Digital is also keeping a keen eye on the social side. “We want fans to consume, tweet, share, like, follow,” Miller said. “We want fans to look at the photos and videos and [be] posting them to Instagram and Vine.”",1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1
./htmls/Factiva-20240111-0355.html,2013-02-01,2013-02-04,1,"Sports Net Costs, by the Numbers    ","Quite a bit has been written in the  media recently about rising sports costs, and how multichannel operators are unable to pass these hefty rate hikes on to consumers. Although there is no question that sports costs are part of the story, most  media reports miss two other important points.",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240111-0355.html,2013-02-01,2013-02-04,4,"Q3: Networks Rally, for Now; Programmers Bracing for Ad-Sales Downturn    ","On a conference call with analysts, Viacom CEO Philippe Dauman said the  media giant was addressing the ratings issue by launching shows on its Nickelodeon kids’ channels to attract new big-kid audiences and with plans to beef up MTV’s lineup with new reality programs and expanding its female comedy franchise.",1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
./htmls/Factiva-20240111-0355.html,2013-02-01,2013-02-04,12,"Zucker Makes Mark, Starts CNN Makeover    ","The newly minted CNN Worldwide president cleaned house last week by letting go several on-air personalities while hiring new faces, such as ABC News reporter Chris Cuomo. Mark Whitaker, the network’s executive vice president and managing editor, also resigned, clearing the way for Zucker to develop his own core of executives and on-air personalities as he looks to turn around the news network’s ratings.",1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240111-0354 (2).html,2013-02-01,2013-02-11,92,"A SHOT ACROSS THE BOW; SIX STRIKES’ AIMS TO SCARE DIGITAL THIEVES STRAIGHT, BUT CAN IT WORK?    ","For starters, if ISPs redirect users who are accused of piracy to a “catchandrelease” captive portal, devices without a Web browser interface — such as smart TVs or Internetbased telephones — will stop functioning; a user would need to use a computer or another device with a standard browser to reactivate the connection.",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
./htmls/Factiva-20240111-0354 (2).html,2013-02-01,2013-02-11,95,YouTube Still a Pirate’s Paradise? SITE HOSTING HUNDREDS OF HOLLYWOOD FILMS: REPORT,"In a still pending lawsuit, Viacom sued YouTube in early 2007, seeking more than $1 billion in damages and alleging massive, willful copyright infringement. After an initial victory in the case by  Google and YouTube, a federal appeals court last",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
./htmls/Factiva-20240111-0354 (2).html,2013-03-01,2013-03-18,2,"Netflix  (Finally) Joins The Facebook Club; AFTER PRIVACY-LAW CHANGE, SERVICE LETS ITS U.S. MEMBERS SHARE FAVES    ","As of the end of 2012,  Netflix had 27.15 million U.S.  streaming users and 6.12 million overseas. Facebook boasted more than 1 billion active users worldwide at the end of last year.",1,1,0,0,0,0,0.0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1
./htmls/Factiva-20240111-0354 (2).html,2013-03-01,2013-03-18,10,IN A BETTER LIGHT; SCRIPTED SHOWS GET’REAL’IN DEPICTING MINORITY WOMEN,"Indeed, the Horowitz Associates State of Cable and Digital  Media 2012 Multicultural Edition survey found only 36% of African-Americans felt television was delivering quality multicultural  content . That’s notable considering how important that group is to television: African-Americans watch more TV that anyone else, based on current Nielsen numbers, taking in nearly 213 hours of programming per month, twice as much as Asians and roughly 57 hours more than white viewers. Too many of these shows promote the same outdated typecasts of black women as loud, hair-pulling, neck-rolling, gold-digging Jezebels, at a time when there is an African-American woman living in the White House and another with her OWN cable network, and when an Oscar nominee for best actress was an African-American girl, 9-year-old Quvenzhane Wallis — as is this summer’s “All-American Girl,” Olympic gymnastics champion Gabrielle Douglas.",1,1,0,0,0,0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0
./htmls/Factiva-20240111-0354 (2).html,2013-03-01,2013-03-18,17,No Uve TV? No Problem; MORE U.S. CONSUMERS SHUN TRADITIONAL TELEVISION: NIELSEN,"Nielsen dubs this segment “zero TV” households, but that’s a misnomer: About 75% of them have at least one TV set, and 67% consume  video from Internet sources. Roughly 48% of them watch TV  content through  subscription services such as  Netflix or  Hulu Plus, the research firm estimated.",1,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
./htmls/Factiva-20240111-0354 (2).html,2013-03-01,2013-03-04,41,Agencies Can’t Wait for Multiplatform Measurement,Nitti said his team has been forced to put together a “patchwork” of data to be able to analyze consumption on various platforms: “We’re working with a lot of partners to get a better quilt made.”,1,0,0,0,0,0,0.0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0
./htmls/Factiva-20240111-0354 (1).html,2013-03-01,2013-03-25,90,"PRIVACY In D.C. Spotlight; WHAT OPERATORS, NETWORKS AND ADVERTISERS SHOULD EXPECT    ","As  media firms look to boost their  online revenue, Washington, D.C, is putting  online marketing practices in the crosshairs.",1,1,0,0,0,1,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240111-0354 (1).html,2013-03-01,2013-03-25,93,Intel    Media  Tests TV Service In Its Employees’ Homes,Improved customer experience and thematic bundles will be at the core of the broadband-delivered TV service Intel  Media plans to launch later this year.,1,0,0,0,0,0,1.0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0
./htmls/Factiva-20240111-0354 (2).html,2013-03-01,2013-03-18,15,Virgin Brings TVE Delivery In-House,"In part, Virgin is using TV Anywhere as a carrot to get subscribers to upgrade their  video package: Only its TiVo digital  video recorder customers have access to the service both on the Web and through Apple iOS apps; other Virgin TV customers may access only the  online service. The MSO prices TiVo service at an additional £2.50 to £5 extra per month depending on the package (about $3.78 to $7.57, respectively).",1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
./htmls/Factiva-20240111-0354 (2).html,2013-03-01,2013-03-11,22,TWC Goes    OTT  With Roku Box; MSO’S IPTV SERVICE ALIGHTS ON INTERNET SET-TOP,"Also last week, Roku launched the third generation of its trademark Internet set-top boxes with an overhauled user interface aimed at making it easier to find channels. Among other enhancements, the $99.99 Roku 3 includes a remote with a headphone jack for private listening and features a Broadcom dual-core ARM-based processor chip for snappier performance; the chip is about five times faster than the one in the Roku 2 XS.",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240111-0354 (1).html,2013-03-01,2013-03-25,95,Showtime Swings at HBO Boxing Dominance; PREMIUM NETWORK MAKES FIRST BIG PUGILISTIC PUSH SINCE THE 90s,The network is looking to partner with boxing promoter Golden Boy Productions after the Oscar De La Hoya-owned company — home to lightweight champion Adrian Bronner and light heavyweight champ Bernard Hopkins — parted ways with HBO last week.,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240111-0354 (1).html,2013-03-01,2013-03-18,99,Bringing the FCC Into the Digital Age,"3.) Consolidated Reports: Given the current era of convergence and competition, the commission should produce a single marketplace report. This biennial comprehensive report would focus on the state of intermodal competition, deployment to unserved communities, and elimination of regulatory barriers.",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
./htmls/Factiva-20240111-0354.html,2013-04-01,2013-04-29,78,Making Sense — and Cents — With Metadata,"Unfortunately, it’s easier to tumble into metadata chaos than it used to be. Differing standards among  video distributors for everything from on-screen character counts to the optimal format for digital images — some distributors demand JPEGs, others insist on BMPs — have made metadata management a complicated process. Proper metadata application automatically creates the right JPEG or BMP. As “TV Everywhere” migration strategies take hold, the field of play is only widening, and so are the odds of mistakes both visible and invisible.",1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0
./htmls/Factiva-20240111-0354.html,2013-04-01,2013-04-29,91,Golf Channel’s Major Digital Drive; AUTHENTICATED APP LAUNCHES AROUND-THE-CLOCK    STREAMING,"Since NBC Sports Network events began  streaming earlier this month, NBC Sports Group has added Mediacom and Dish Network to an initial group of TV Everywhere providers: Cablevision Systems, Comcast’s Xfinity TV, Suddenlink Communications and Verizon Communications’ FiOS TV. Mike McCarley, president of Golf Channel and NBC Golf  Media , said the “distribution team is hard at work. There is a lot of momentum to continue to add affiliates.” Golf Live Extra and NBC Sports Live Extra are available to nearly half of the TV Everywhere universe.",1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
./htmls/Factiva-20240111-0354 (1).html,2013-04-01,2013-04-22,8,40 UNDER 40,"Michael Aragon manages the end-to-end service functions of delivering a high-quality global entertainment service to a variety of Sony Internet-connected devices, via PlayStation Network and the  Video Unlimited and Music Unlimited ser-I vices. He has led successful implementations internationally across many Sony network-enabled devices, along with more than 250 global studios and TV-network partners.",1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0
./htmls/Factiva-20240111-0354 (1).html,2013-04-01,2013-04-15,29,Celebrating On-Screen Diversity; HONORING THE LEADERS WHO MAKE TV REFLECT AMERICA,"Since her hiring in April 2011, she has helped boost Univision’s research to better understand and serve U.S. Hispanics, including the all-too important and often misunderstood group known as Hispanic millennials. Throughout her career, Cartagena has led some of the most-successful launches in U.S. Hispanic marketing. She was behind the conception, launch and development of TV Guide en Español and People en Español, still the most successful Spanish-language magazine and one that continues to dominate the Hispanic print market today.",1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240111-0354 (1).html,2013-04-01,2013-04-15,37,Upstart Aereo Makes Air Waves; OVER-THE-TOP PLAYER SPARKS WAR OF WORDS IN TV CIRCLES,Broadcasters are taking note of the threat over-the-top provider Aereo poses to their lucrative retransmission-consent revenue stream.,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240111-0354 (1).html,2013-04-01,2013-04-08,48,Sifting Through    Online  Tea Leaves; SHOW-WATCHING ON NETWORK SITES DIPS IN 2012 AS VIEWING HABITS CHANGE,"At the same time, the number of cord-cutters — TV watchers who have dropped their pay TV service in favor of over-the-air broadcast or  subscription -VOD services like  Netflix , iTunes or  Hulu Plus — is expected to grow by another 1 million homes by the end of 2013. That represents about 1% of total pay TV subscribers, according to Convergence, about the same number as the year before.",1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
./htmls/Factiva-20240111-0354 (1).html,2013-04-01,2013-04-01,65,A Pay TV Golden Age,"Everyone likes the cable model so much, even over-the-top wannabes (specifically, Intel) say they want to work within the existing rules for paying programmers and getting paid by subscribers. John Malone made a big affirmative bet on the distribution side recently by agreeing to have his Liberty  Media buy about one-third of Charter Communications. That, in turn, set in-quiring minds to wondering what M&A magic might happen next.",1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0
./htmls/Factiva-20240111-0354 (1).html,2013-04-01,2013-04-01,69,CBS Spots Bargain in TVGN; DEAL FOR 50% STAKE DIVERSIFIES DISTRIBUTION,WIN-WIN SCENARIO,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
./htmls/Factiva-20240111-0354 (1).html,2013-04-01,2013-04-01,70,"Taxman Eyeing Cable Services; PROPOSED LEVY ON DIGITAL GOODS’WOULD TOUCH    VIDEO , VoIP    ",The  National Cable & Telecommunications Association and other cable groups have supported the sales-tax mor-atorium and are expected to push to make it permanent when it comes for reconsideration. Many in the industry say the bill simplifies taxation for states and consumers.,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
./htmls/Factiva-20240111-0354.html,2013-04-01,2013-04-29,87,Hard to Aim; MANY FORCES SWAY THE OUTDOOR PROGRAMMING CATEGORY,We are looking for a tentpole  series . That is extremely important to us.”,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
./htmls/Factiva-20240111-0354.html,2013-04-01,2013-04-29,95,Report: Consumption to Fuel Deals in 13,"According to PwC, the advertising and marketing sector had the most deals — 184 — for the year, followed by communications (154) and Internet software and services (149). The cable sector had 15 deals for the year, according to PwC, down from 22 in 2011. The communications sector led the pack in terms of deal value for the year with deals totaling $43.5 billion, up from $26.9 billion in 2011. Recreation and leisure was next on the list with $10.6 billion in deals, up from $2.5 billion in 2011, followed by Internet software and services ($9.5 billion, up from $6 billion) and cable ($9.1 billion, up from $3.4 billion).",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
./htmls/Factiva-20240111-0354 (1).html,2013-04-01,2013-04-22,1,Comcast Tunes in Boxee; ENCRYPTION OF MSO’S BASIC TIER SPOTLIGHTS NEW DTA,"Comcast and Boxee signed a separate agreement focused on the E-DTA component of the new FCC encryption rules. However, the top six incumbent cable operators (Comcast, Time Warner Cable, Cox Communications, Charter Communications, Cablevision Systems and Bright House Networks), representing about 86% of all U.S. cable subscribers, agreed to let IP-based retail devices receive basic TV tiers without a CableCard as a condition of the new rules. Longer-term, CE companies will also have the ability to license that technology and build it into their products.",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
