stage,year,page,article name,length of article,paragraph,2500bott,bottid,singlebott,scarcity,nonuniform progress,performance constraints,user heterogeneity,cognitive,external,internal,coordination,transactional,technical,demand,2500partner,singlepartner,content production,data center/storage,internet infra,content distribution,"browsers, apps & smart devices",advertising,end users,external partners,substitutional partners
0.0,2022,None,None,None,"MB: I think everything is on the table. One of the nice things about having this new service is that we have a lot of programmers coming to us saying, ‘I have this concert or this sporting event.’ I’m confident that we’ll be carrying  content outside of boxing, wrestling and soccer events.",1,None,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
0.0,2022,None,None,None,"Fox Nation subscribers will have an unbridled look into the toll the cancel culture phenomenon had on my life and career,” said Osborne. “I hope telling my story for the first time will help audiences understand the impact this movement can have on individuals and families."" ■",1,None,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,2022,None,None,None,MCN: Do you feel you're sufficiently serving the hockey fan with your multiplatform approach?,1,None,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
0.0,2022,None,None,None,"The law, which passed a Republican-controlled legislature last year, “prohibits an interactive computer service from censoring a user, a user’s expression, or a user's ability to receive the expression of another person based on … the viewpoint of the user or another person.” It also requires large  social   media platforms like Facebook and Twitter to disclose how they manage  content , to publish an acceptable use policy that users can find telling them what  content is acceptable, to publish quarterly transparency reports, and to have a complaint system in place.",1,None,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1
0.0,2022,None,None,None,"According to Venkateshwar, while it is possible that streamers will offer distributors the standard 2 minutes of ad inventory each hour in addition to their affiliate fees, similar to linear bundles, some streamers like  Hulu and Tubi share ad revenue with their  content partners, which may have constraints. Other streamers with fixed cost agreements like  Netflix and  Disney Plus would have more flexibility and better margins on the advertising side, he wrote.",1,None,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
0.0,2022,None,None,None,"Warner Bros.  Discovery is proud to partner with Staff Me Up and support the Coded for Inclusion project. We believe that every role on a set contributes to the product and it is why we are committed to diversifying the people powering our  content behind the scenes in order to be the most representative of the audience,” said Samata Narra, senior VP, Equity and Inclusion,  Content , Warner Bros.  Discovery .",1,None,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,2022,None,None,None,"But nearly five years after  Comcast completed its national rollout of 1 gigabit-per-second internet service , only 15.4% of U.S. broadband homes subscribe to even a 1-gig service.",1,None,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
0.0,2022,None,None,None,"The various  Walt   Disney Company networks  are working together to promote viewing of   Disney Plus  series Andor. Andor, a Star Wars property set before the events of Rogue One,  premiered on   Disney Plus September 21  . The finale streams Wednesday, November 23.",1,None,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,2022,None,None,None,"I think it's gotten more challenging. You have to be that much more creative and you know, that much more focused on associating their message with your environment and that much more aggressive,” Abbott said.",1,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2022,None,None,None,"The 37-year-old VH1,  which initially launched as a music   video service but is now home to unscripted reality programming — including the Emmy-winning competition show RuPaul's Drag Race — will be folded into the BET  Media Group,  led by Scott Mills , which also includes networks BET,  BET Plus , BET Studios, BET Her and BET Digital, according to the memo.",1,None,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
0.0,2022,None,None,None,"In addition, the report says, it’s unlikely the universal broadband effort will go begging without a new influx of USF support, given the tens of billions of dollars in congressional subsidies authorized through COVID-19 and infrastructure-related legislation.",1,None,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
0.0,2022,None,None,None,"The Roku Channel is thrilled to announce its expanded relationship with longtime partner AMC Networks,” Roku VP of programming Rob Holmes said. “Every day, audiences come to The Roku Channel for easy access to a wide range of entertainment options. We are constantly working to enhance our programming portfolio to meet the needs of our users. Through this multi-faceted expansion of our partnership, we are pleased to provide our audiences with even more top  content , plus exclusive programming, from AMC Networks, and look forward to connecting AMC Networks with viewers across The Roku Channel’s programming ecosystem.”",1,None,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0
0.0,2022,None,None,None,"Perhaps live sports are less critical to pay TV's stickiness than we’ve long believed,"" Greeson said in a statement. “The findings are contrary to the dominant narrative that, without TV sports, pay TV couldn’t survive.”",1,None,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
0.0,2022,None,None,None,"The  Computer & Communications Industry Association , whose members include Facebook, Twitter, Amazon and  Google , this week released a summery of what it called  the state   content moderation landscape .",1,None,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
0.0,2022,None,None,None,Hallmark  Media is making a selection of its holiday  movies available in Spanish via  free   streaming service Canela.TV .,1,None,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,2022,None,None,None,"""While Chapek's departure is not a surprise due to recent turmoil and the stock's decline, Iger's resurgence is a positive surprise. Iger will be viewed as a catalyst to improve the  content aspects of  Disney , and we expect bigger potential strategic changes around the long-term shape of DTC,"" Cahall said in a note Sunday night. ""While the announcement doesn't solve all of  Disney 's problems, we think investors will embrace it as it puts perhaps the best leader in  Media at the helm with a mandate to shake things up.""",1,None,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
0.0,2022,None,None,None,"Fans who wish to view World Cup games live  online can watch on FoxSports.com, but only if they subscribe to a multichannel  video programming distributor (MVPD) or virtual MVPD service. Replays of every game will be available on the app, as well as on the Fox-owned  Tubi.com  streaming service through its  World Cup FAST channel  , including in high-resolution 4K format.",1,None,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1
0.0,2022,None,None,None,"The  series follows the lives of three generations of estranged women who look to find their footing as a family, embarking on an enlightening and surprising journey that none of them could have imagined, according to network officials.",1,None,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,2022,None,None,None,"TV entertainment should be effortless. We’re proud that time and time again we’ve had our customers’ backs,” Neylon added. “Alongside our three-year TV price guarantee, Dish customers deserve the best viewing experience in the industry and our next-generation Hopper Plus and award-winning Hopper whole-home DVR system, Chromecast built-in, and Dish Voice Remote with  Google Assistant make TV simpler.” ■",1,None,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0
0.0,2022,None,None,None,"""As we continue to make Peacock a premium  streaming destination, Hallmark is exactly the type of brand we want to align with,"" Kelly Campbell, NBCUniversal president of Peacock, and direct-to-consumer, said. ""Through this groundbreaking partnership, we're giving Hallmark viewers a unique viewing experience while continuing to grow our audience, boosting engagement across both brands.""",1,None,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0
0.0,2022,None,None,None,"Executive-produced by Tracee Ellis Ross, Michaela angela Davis and Oprah Winfrey ,  the   series looks at the complex culture of Black hair  and Black women’s identity.",1,None,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
0.0,2022,None,None,None,"As life in Siesta Key gives way to high energy in multicultural Miami, we see our cast grow up and greet their adult lives, and the pressures that come with it,” goes the MTV description. “Once big fish in a small pond, we’ll watch these young adults as they become much smaller fish in a far larger pond. New career pressures and aggressive competition will test our cast–and their friendships–in ways they can’t imagine.”",1,None,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,2022,None,None,None,"DirecTV noted that during the early days of the COVID-19 pandemic, Mission and Nexstar were locked in a retransmission battle with Dish Network , but restored their signals to keep citizens informed about the health crisis.",1,None,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
0.0,2022,None,None,None,"NBCU’s next big live event will be the People’s Choice Awards,  which NBCU purchased in 2017 . Advertisers will be able to sponsor everything from red carpet opportunities to live performances to Twitter look-ins. “And again, we customize each activation to meet a marketer's objective,” Molen said.",1,None,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
0.0,2022,None,None,None,"Elsewhere, Hallmark  Media also kicks off its 40-movie "" Countdown to Christmas "" Friday night, with Noel Next Door, starring Corey Sevier and Natalie Hall. Hallmark channels roll out new original  movies in the holiday spirit on Friday, Saturday and Sunday nights. Scripps Networks outlets also get into the act with  original holiday   movies starting next month.",1,None,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,2022,None,None,None,"The first, small NECTA conference in Newport was held in 1972 and grew to be a popular destination, peaking in size around the year 2000, the former NECTA CEO Paul Cianelli recalled in a  2012 interview . “We’d literally get every room in Newport and beyond,” he said then. Wilkerson said the decision was made over this past summer to restart the in-person convention, but by then it was difficult to find open dates, hence the October scheduling. This weekend’s conference will be held at the Newport Harbor Island and Resort. ■",1,None,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
0.0,2022,None,None,None,"""The 28th annual Paley International Council Summit, Forging New Horizons: The Next Era for  Media , brings dignitaries from across the world together to discuss important issues and topics around the next generation of  media ,” said Bennack, Jr. ""We look forward to reconvening international dignitaries and thought leaders and learn from their key insights around our ever-evolving industry.” ■",1,None,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
0.0,2022,None,None,None,"In contrast, station ad revenue usually returns to pre-blackout levels shortly after a new distribution agreement is reached. ■",1,None,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
0.0,2022,None,None,None,"Other award-winners including Petti Labelle, Kenan Thompson, Ben Crump, Alena Analeigh McQuarter, Robert F. Smith, Allyson Felix, Don Peebles, Queen Latifah and Jennifer Hudson.",1,None,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
0.0,2022,None,None,None,"Nexstar has been negotiating tirelessly and in good faith in an attempt to reach a mutually agreeable multiyear contract with Verizon Fios, offering the same fair market rates it offered to other large distribution partners with whom it completed successful negotiations earlier this year,” the broadcaster said. “Nexstar routinely reaches amicable retransmission and carriage agreements with its cable, satellite, and telco partners — in the last three years alone, the company has successfully completed agreements with more than 500 distribution partners.”",1,None,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0
0.0,2022,None,None,None,"In combination with  IAB Tech Lab's Global Privacy Platform (GPP) ,  online advertisers hope to be able to navigate the different consent and privacy regimes. IAB is urging the  online advertising industry to adopt the GPP as the go-to privacy management regime.",1,None,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
0.0,2022,None,None,None,"The report comes as Big Tech is under pressure around the world to pony up network usage fees. In the U.S., some want edge providers  to pay regulatory fees to the Federal Communications Commission , pointing to the benefit they get from broadband infrastructure and suggesting they have done so without sufficiently paying for the privilege.",1,None,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
0.0,2022,None,None,None,"The resulting broadcast group would be run by a woman, McDermott, working for Standard General managing partner Soo Kim, an Asian-American. In other words, Standard General told the FCC, the deal would create “the largest minority-owned and female-led broadcast station group in U.S. history.”",1,None,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
0.0,2022,None,None,None,"After 25 years in the cable industry, I understand the value of working with distributors,“ Riley said. “We can certainly go direct on a bar-by-bar basis, but there is a tremendous benefit to us and for distributors and for these locations. That includes joint marketing. We’re going to get broad distribution and the distributor gets a new unique channel that’s specifically designed for public spaces.”",1,None,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
0.0,2022,None,None,None,"Citing a long list of risks involved in   Netflix ’s move to create an  ad-supported tier , Pivotal Research principal and senior analyst Jeff Wlodarczak reiterated his sell recommendation on the  streaming company.",1,None,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
0.0,2022,None,None,None,"And although Congress is deadlocked, the report authors said, the legislature should unlock itself long enough to pass laws “establishing transparency requirements for  content moderation decisions of social  media platforms and requiring platforms to enforce their  content moderation policies consistently.”",1,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2022,None,None,None,"Celebrated for their scathing ads and biting social  media commentary, the  series discovers that their operation is a lot more than what meets the eye, with sophisticated data analytics and voter targeting operations churning away behind the scenes,” said Showtime. “While working to accomplish their stated goal of ‘defeating Trumpism,’ the group is shaken by internal upheaval, a sexual harassment scandal, and a tidal wave of negative press. As one fight ends, another is afoot–and this time it’s personal.”",1,None,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
0.0,2022,None,None,None,"MR: Again,I don't want to say that we're all doing great. The truth is we have to do more, and I think there's a clear call for us to do more. What I have noticed is that I see a lot of companies really leaning in on social justice, especially on the  content side. Those companies were focused on making sure that stories of marginalized and disparate people were being told by hiring people who could ideally tell those stories, and then they brought those stories to life on our screens. Also, I saw broadband companies trying to deliver broadband to diverse communities who are largely rural. The issues around broadband deployments continue to be an ongoing effort, but I saw everyone picking themselves up and leaning more into addressing a lot of these issues, whether as a broadband company, technology company or  content curator.",1,None,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
0.0,2022,None,None,None,"The Rebellious Life of Mrs. Rosa Parks, based on the Jeanne Theoharis biography and executive-produced by  Soledad O'Brien , looks at Parks's often overlooked breadth of accomplishments and the impact of her fight to overcome racial injustice, according to Paramount Plus. The documentary will feature personal stories from her family as well as interviews from academics and activists such as Bryan Stevenson, Patrisse Cullors and Ericka Huggins.",1,None,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,2022,None,None,None,"Previously, Singleton served in various capacities across Charter’s Network Operations team at Charter and assisted in post-acquisition activities involving  Time Warner Cable and Bright House Networks .",1,None,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2022,None,None,None,The blackout came at a tough time for Dish: the middle of football season. Fans weren't able to see college games on Saturday on ESPN and faced the prospect of losing Monday Night Football until the agreement was reached.,1,None,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
0.0,2022,None,None,None,"A look at the weekend's top TV sports events on broadcast, cable and  streaming services",1,None,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
0.0,2022,None,None,None,HBO will chronicle the life and career of baseball legend Willie Mays in a new documentary debuting November 8.,1,None,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
0.0,2022,None,None,None,"Moffett added that regional sports networks are beginning to fade from traditional distribution outlets and vMVPDs, while two of the largest  media conglomerates are making their biggest sports properties non-exclusive to the linear bundle.  Online juggernauts  like Amazon and  Apple have already dipped their toes into the sports business, and as the NBA contract comes up for renewal in two years, are expected to at least circle those properties, possibly driving up the price for ESPN and TNT.",1,None,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
0.0,2022,None,None,None,"Epix, the commercial-free  subscription service acquired by Amazon when it bought MGM for $8.45 billion, is getting a new name, but not a very original one.",1,None,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2022,None,None,None,"We are so excited to be launching Great American Community with 16 all-new  series that are uplifting, entertaining and hosted by fun and relatable stars, many of whom have been TV family to each other for years,” said Tracy Verna, chief  content officer, Great American Community. “From simple everyday moments to seasonal ‘how-tos,’ Great American Community will spread joy, enhance people’s lives and have fans feeling like they are returning home and catching up with old friends.”",1,None,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,2022,None,None,None,"Other games include No. 6 Oklahoma-Kansas State (Fox), No. 7 USC-Oregon State ( Pac-12 Network ), and No.10 Arkansas-Texas A&M (ESPN).",1,None,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
0.0,2022,None,None,None,The CCIA said the bill would create a “news cartel” while failing to solve the issue of compensation for original news creation.,1,None,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
0.0,2022,None,None,None,The first full weekend of the college football season highlights a busy Labor Day weekend of live sports programming on linear TV channels and  streaming services.,1,None,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
0.0,2022,None,None,None,"The show, based on the Israeli  series Kvodo, is produced by CBS Studios in association with King Size Productions. ■",1,None,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0.0,2022,None,None,None,Antitrust chief says digital monopolists are a threat to liberty,1,None,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
0.0,2022,None,None,None,"Overall, MNF viewers were 68% more likely to search for advertised brands and products that viewers on other broadcast and cable programming.",1,None,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
0.0,2022,None,None,None,"The service, which initially launched in 2021 and offers more than 500 hours of premium  movies ,  series and  documentaries , has posted strong audience numbers in August with more than 100 million minutes watched across all domestic platforms, according to Fuse.",1,None,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,2022,None,None,None,NYC Television Week also included the  Advanced Advertising and  Next TV summits. It ends tonight (September 15) with the  40 Under 40 Awards .  ￭ ￭,1,None,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0.0,2022,None,None,None,"The Hispanic Television Award recipients for 2022 (from l.): Juanjo Duran,   Google ; Sunny Hostin of ABC’s ‘The View;’ Maribel Ramos-Weiner, Prodú; Marina Filippelli, Orci; José E. Vélez-Silva, Comcast; and awards host Ana Jurka. (Image credit: Mark Reinertson)",1,None,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
0.0,2022,None,None,None,"Broadcasters, in arguing for reduced fees in 2022, which the FCC did not grant, certainly suggested they still need pandemic-related help with fees. ""With stations dealing with continued fallout from the coronavirus pandemic and other inflationary pressures, many stations are simply trying to stay in business,"" the  NationalAssociation of Broadcasters told the FCC in initial comments on the 2022 fees, citing the ""increased need for fee relief among small regulatory fee payors due to the pandemic."" ■",1,None,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
0.0,2022,None,None,None,"I think this new platform that we’re developing with Comcast, the joint venture, gives us an opportunity to monetize  video and to use our customer relationships to drive that platform deeper into the market and to create an advertising business and a transaction business where we monetize the platform by helping direct-to-consumer  media companies get more customers and take a fee for doing that, helping them sell the product,” Rutledge said. “The other opportunity that comes from it is advertising. To the extent that you get a big platform deployed and you’ve got viewership, you can monetize that and get better CPMs because it’s targeted advertising.” ■",1,None,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
0.0,2022,None,None,None,"Chandra Wilson and Freddie Highmore came out next. Both playing doctors on TV (Wilson on Grey’s Anatomy, Highmore on The Good Doctor), they saluted medical professionals, then awarded best supporting actress in a limited  series . Jennifer Coolidge of The White Lotus won.",1,None,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
0.0,2022,None,None,None,"The Biden administration has made it clear  its definition of broadband affordability includes a host of elements, including digital literacy (as well as price, competition, affordability and quality).",1,None,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0.0,2022,None,None,None,"""We are thrilled to have The ACC Huddle back on the road and bring our sponsors along for the ride,” said Theresa Palmieri, VP,  Disney Advertising Sports Brand Solutions. “This is a huge benefit to our ACC partners, and we are happy to provide them with a unique and interactive opportunity to engage with their consumers in a way that only  Disney can.”",1,None,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
0.0,2022,None,None,None,"2. Robust privacy protections. The White says there need to be clear limits on the collection, use and storage of personal information, particularly sensitive info, and limits on targeted advertising.",1,None,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
0.0,2022,None,None,None,"In July, Comcast chairman and CEO  Brian Roberts, after the company reported flat Q2 broadband growth, was a little less dismissive of fixed wireless’ effect than he had been in the past, adding that although the technology “had no discernible impact” on Q2 performance, its early growth appeared to be a contributor to lower connect activity. But he still stressed that FWA is a poor substitute for cable broadband, with slower speeds and less reliability.",1,None,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
0.0,2022,None,None,None,Industry executives said the celebration of the landmark Title IX legislation — which prohibits sex-based discrimination in any school or educational program that receives funding from the federal government — along with the continued appeal and demand of live sports programming in a crowded television environment and an overall increase in  media coverage of quality women’s sports competition has helped create the right conditions for growth.,1,None,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1
0.0,2022,None,None,None,"When networks and advertisers really get behind it and tap into the huge fan base for women’s sports, there’s really no ceiling to how high women’s sports can go,” Foudy said. “We’re just scratching the surface in terms of women’s sports on so many different levels. We’ve been waiting for a long time for this, and there’s such pride in seeing that what we felt for a very long time is now being felt by others.” ▪️",1,None,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
0.0,2022,None,None,None,"5) NAB had asked the FCC to reclassify some employees it said were working on broadband subsidies and that broadcasters should not have to bear any of their costs. The FCC declined, but in a small victory said how it calculates the fees associated with them needed to be adjusted. ■",1,None,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
2.0,2023,None,None,None,"Told through the eyes of the people who knew them best, Dear Mama is an intimate wide-angle portrait of the most inspiring and dangerous mother-son duo in American history, whose unified message of freedom, equality, persecution and justice are more relevant today than ever,” FX said.",1,25,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,2023,None,None,None,"B+C and Next TV have announced their Best of Show Awards for the 2023 NAB Show, April 16-19 in Las Vegas. The awards are judged by a panel of industry experts on the criteria of innovation, feature set, cost efficiency and performance in serving the industry.",1,23,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1.0,2023,None,None,None,"AMC CMO Kim Granito said The  Content Room works closely with the producers of AMC’s shows. The branded  content shows are being made longer, from seven minutes to a full 30, but they’re elastic and can be cut down to any length and how on any platform.",1,17,1,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2.0,2023,None,None,None,AudienceXpress said the new tool’s insights are based on Comcast’s viewership and ad exposure data from 15 million households. Marketers can all integrate their own data to help customize campaigns.,1,27,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2.0,2023,None,None,None,"ESPN will air a  XFL doubleheader featuring the Vegas-St. Louis and Arlington-Orlando games. On Sunday ABC will air the Houston-San Antonio game, while  ESPN2 will carry the D.C.-Seattle contest.",1,25,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,2023,None,None,None,"As a sponsor,  Disney Ad Sales said EGO will appear in the show’s opening animations, on billboards and will have logo placements throughout the  series . EGO, a division of Chervon, will also be featured in ESPN studio programs including the SportsCenter Draft Special, NFL Live, Get Up and First Take.",1,17,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1.0,2023,None,None,None,"More than half (52%) of the 2,200 adults surveyed in Horowitz’s State of  Media , Entertainment and Tech: Subscriptions 2023 study said they subscribe to multichannel  video programming distributors (MVPDs), matching last year’s survey percentage. Further, 80% of MVPD subscribers rate their satisfaction with their pay TV provider at 80%, slightly up from last year, according to the researcher.",1,"19,20",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2023,None,None,None,"Her historic nomination and decades of relevant experience, though, were not enough to overcome a perfect storm of leverageable issues and opportunities for legislators and industry players who were just as happy not to have a progressive Democrat seated who would give the FCC the majority to potentially restore network neutrality rules, expand the Universal Service Fund fee base or re-regulate radio and TV stations in an effort to stem consolidation.",1,11,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1.0,2023,None,None,None,"For Paramount and CBS, the revolt threatened to spill out onto other digital arrangements with the likes of  Paramount Plus ,  Hulu Plus Live TV and  YouTube TV .",1,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2023,None,None,None,"In his blog post, LeGeyt cited Menendez's speech, calling it the latest in a chorus of alarm bells over the FCC’s “flawed merger review process.” He said that process —and the prospect it would kill the deal — risks undermining both investment in local television stations’ free service to the public and  media diversity.",1,11,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
2.0,2023,None,None,None,"The company lost 237,000 residential  video customers in the first quarter, nearly double the loss it registered a year ago. It finished the quarter with 14.3 million residential  video customers and said it plans to begin deploying  Xumo-branded   streaming devices in late 2023. Xumo is a joint venture with Comcast.",1,28,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0
1.0,2023,None,None,None,The categories look decidedly different this year as NATAS has shuffled them around to better accommodate  streaming platforms and the declining relevance of the daypart.,1,23,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1.0,2023,None,None,None,Programmers have been embracing advanced advertising as a way to boost revenues and compete against the digital giants including  Google and Facebook.,1,20,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
0.0,2023,None,None,None,"In Pocatello, which is home to Idaho State University,  Google Fiber will compete with  Cable One , among other telecom companies. As  Light Reading noted , Cable One launched gigabit-download-speed service in Pocatello back in 2016 and has plans to upgrade the area as part of its DOCSIS 4.0 “10G” rollout.",1,2,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
1.0,2023,None,None,None,Fox’s coverage of the August 10 Spain-Netherlands  FIFA Women’s World Cup quarterfinal match was the eighth-most-watched event for the week with 1.77 million viewers.,1,17,nan,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,2023,None,None,None,"LOS ANGELES, CALIFORNIA - JUNE 25: Kid Capri performs onstage during the BET Awards 2023 at   Microsoft Theater on June 25, 2023 in Los Angeles, California. (Johnny Nunez/Getty Images for BE)",1,17,nan,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
0.0,2023,None,None,None,"The Gentle Art of Swedish Death Cleaning is created and produced by Scout Productions, along with Poehler’s Paper Kite Productions, and is co-produced by Universal Television Alternative Studio.",1,8,nan,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1.0,2023,None,None,None,The app will provide live programming while games are going on and enable sports grid to have more contact and engagement with viewers.,1,17,nan,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
1.0,2023,None,None,None,TCM will celebrate the career of legendary  film director William Friedkin with a two-night airing of the director’s most popular and successful films.,1,18,nan,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.0,2023,None,None,None,"Boston-area regional sports network NESN announced that it will televise four Savannahs baseball games, starting August 14.",1,25,nan,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
