stage,year,page,article name,length of article,paragraph,2500bott,bottid,singlebott,scarcity,nonuniform progress,performance constraints,user heterogeneity,cognitive,external,internal,coordination,transactional,technical,demand,2500partner,singlepartner,content production,data center/storage,internet infra,content distribution,"browsers, apps & smart devices",advertising,end users,external partners,substitutional partners
0,2015,None,None,None,"CH: Yes, and in some cases, wildly. The current digital distribution market is very dynamic. The broadcast market has a relatively fxed set of deliverables, but that’s not true in the digital world. There is also a constant escalation of the quality and everyone wants a slightly diferent favor of the  video . So even if they all want Apple protocols, they want diferent features or they might have a diferent bumper or trailer. It’s very hard to get standards, even internally, as we look across the providers. We’ve had to stitch together commercial applications, custom applications and integrate those together to give us a very fexible, dynamic environment where we can make changes right away. We’re supporting around 22 diferent receivers right now. That will probably grow to be about 26 by the end of the year and each one of them will be a relatively diferent product.",1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0
0,2015,None,None,None,"Kids just take to [ OTT ] like a duck to water,” Dixon said. “Now the pressure for services like HBO and Showtime to get  online is huge now.”",1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,2015,None,None,None,"While Sling  Media experienced some blowback, it has been pleased with the performance of its new Slingbox ad business (it uses  Google DoubleClick to manage digital ad campaigns). Advertisers that consistently rank among Sling  Media ’s top 10 include well-known brands such as Walt  Disney , Verizon Communications, AT&T, Toyota, Kellogg’s,  eBay ,  Hulu and  Netflix .",1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
0,2015,None,None,None,"$20/ month      17 live- streaming channels, including ESPN, TNT, TBS; other genre-specifi c packages available for $5 each.",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,2015,None,None,None,"MCN: What will be the impact of these new virtual MVPDs? Can they survive, let alone thrive? MT: It depends on the  content and the marketing and other factors. It’s all part of the broad trend toward the Internet and it’s also related to cord-cutting, which so far is a small trend.",1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
0,2015,None,None,None,"AMC (1.68 million viewers, fl at from last year);  Discovery Channel (1.66 million, up 8%); TNT (1.63 million, down 13%; History (1.62 million, down 24%); and Nick at Nite (1.62 million, down 30%) rounded out the top 10.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2015,None,None,None,"This younger generation that is on these platforms is so diverse, naturally, that they will fi nd shows that are great and appeal to them,” said Rodrigo Mazon, director of  content acquisitions for  streaming service  Hulu . “We do prioritize the audience that has been underserved traditionally, but it’s truly about great stories and shows that have a diverse and authentic composition.”",1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
0,2015,None,None,None,"MCN: You mentioned your music base and your reality programming. Are you looking to expand your originals further, maybe get into scripted  content ? MS: Yes, defnitely. Scripted is tricky, but producers have been pitching scripted  content . I think it’s safe to say that it’s possible over the next two years, for sure, that we’d get into our frst scripted show. I’m kinda nervous about it to be honest with you. [Laughs.] It could go either way. But there’s no harm in trying, I think.",1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
0,2015,None,None,None,NETWORK     VIEWERS      NETWORK     VIEWERS,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2015,None,None,None,"There is a line of candidates for possible consolidation. In a note to clients Wlodarczak named four: Suddenlink Communications (private), Mediacom Communications (private), Cable One (planned to be spun off from Graham Holdings as a separate public company this year) and Cablevision Systems (public), with the latter possibly involved in a later system swap with Comcast.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2015,None,None,None,"Next week, while the rest of us file federal income taxes,  video people pile back into Vegas for the  National Association of Broadcasters Show.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2015,None,None,None,"One-upping the speeds currently ofered in limited areas by  Google Fiber and AT&T’s “GigaPower” platform, Comcast announced last Thursday (April 2) that it would ofer a symmetrical 2 Gigabit-per-second residential broadband service that will be available to about 18 million homes before the end of 2015.",1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
0,2015,None,None,None,"We look at [ OTT ] as evening the playing feld,” said Newton, whose service has struggled to gain linear MVPD distribution. “Right now, you have all these people at home paying for channels that they don’t watch, and they do not see themselves refected, so there will come a time when the viewer will have a choice to spend $5 a month to access programming that refects their sensibilities all the time as opposed to a more expensive package that may do that part of the time.”  Hulu ’s Mazon expects to see more multicultural programming in general pop up on both traditional TV networks as well as in the  OTT space, all competing for the eyeballs and dollars of mult icultural viewers.",1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,2015,None,None,None,"ESPN and The Weather Channel, for example, have introduced apps for the Pebble smartwatch. ESPN’s most recent iteration (version 1.4, issued in February) tracks multiple games at a glance and makes the watch vibrate amid score updates and lead changes. Weather’s app provides the wearer with local weather conditons and access to a three-day forecast that can be pulled up with the shake of the wrist.",1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
0,2015,None,None,None,"Based on the total addressable market for 4K in North America and Europe, he said he believes the service will ramp up to 5 million users next year.",1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,2015,None,None,None,"By going all-digital and investing in all-digital and clearing out our networks and taking full advantage of the capacity of our networks, we can actually add that capacity into the broadband network and take speeds up dramatically at relatively low cost on a per box or per customer basis,” Rutledge said. “We will take our networks and use the networks as well as they can be used by making them all-digital.",1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
0,2015,None,None,None,"Cutting the ribbon on Comcast Business’s multi-Gigabit Ethernet expansion at the Fremont (Calif.) Business Park (l. to r.): Ken Maxey, government aff airs director, Comcast Business; Toni Seaberry, director, Comcast Business; Doug Nolan, regional director of construction, Comcast California; Fremont Councilwoman Suzanne Chan; Ted Girdner, regional VP, Comcast Business; Cindy Bonior, CEO, Fremont Chamber of Commerce; and Fremont Mayor Bill Harrison.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2015,None,None,None,"But even that data has to be weighed and corrected for things like shared devices, Clarken said, so buyers can determine who in the household is in front of that device at a specifc time.",1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
0,2015,None,None,None,MCN: How will Hallmark Channel and Hallmark  Movies and Mysteries follow up last year’s ratings performance with this year’s original programming lineup?,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,2015,None,None,None,"Leaf 30 Antenna   $39.99Flat, indoor, wall-mounted; multi-directional; 30-mile range",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2015,None,None,None,ANALYSIS,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2015,None,None,None,"As if traditional pay TV companies don’t have enough headaches from all the new over-the-top upstarts such as Sling TV and Sony’s PlayStation Vue — not to mention HBO Now’s recent debut on Apple TV devices — the nation’s cable, satellite and telco TV distributors have another new over-the-top threat to contend with: TV antennas.",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2015,None,None,None,"Liberty Global’s UPC Hungary unit is currently using ActiveVideo’s new StreamCast technology to deliver YouTube and other apps to older, non-IP set-tops.",1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
0,2015,None,None,None,Kent Gibbons,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2015,None,None,None,Lewis-Tyson     2002  $112 million,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2015,None,None,None,"With previous fights, operators could choose from different levels of marketing efforts, Ross said. This time, HBO and Showtime allowed affiliates to choose their own marketing plans. The companies would then look at the plans and assess a rate-card split.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2015,None,None,None,"We’ve spent the last three months debugging the app and having our engineers focus and fnalize the product,” Luc Toma-sino, TabletTV’s chief marketing officer and launch director, said. “We’re reaching the end of that period.”",1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0
0,2015,None,None,None,"HBO Sports president Ken Hershman said the network isn’t sufering from lack of quality fghters — over the next three months, the network will air live fghts featuring such names as 2014 fghter of the year Terrance Crawford, heavyweight champion Vladimir Klitschko and rising star Canelo Alvarez. Potential fghts for former champions Miguel Cotto and Timothy Bradley are currently in negotiations, he added.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2015,None,None,None,"1973: The Midnight Special premieres on NBC, bringing a post-counterculture vibe to late night on Fridays.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2015,None,None,None,"1980: Former California Gov. Ronald Reagan defeats President Carter; he would go on to tighten drug laws with the “three strikes, you’re out” mandatory-sentencing rule.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2015,None,None,None,"I don’t think of it as dilution, I think of it as, “I bet you didn’t know how much science there was in this pop-culture topic.” So, are we diluting the science or are we enhancing the pop-culture topic?",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2015,None,None,None,Cigarettes have not been advertised on TV since the tobacco companies voluntarily agreed in 1971 not to do so.,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2015,None,None,None,The second instance was last year’s conclusion in Verizon vs. FCC that the commission’s 2010 rules were insuf-ciently justifed and smacked too much of an absolute ban.,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
0,2015,None,None,None,"Unlike their counterparts with the traditional television networks, executives selling  online video see a strong market ahead.",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2015,None,None,None,"Later, Shammo got more specifc, telling The Wall Street Journal that despite the objections, Verizon was not going to pull the package.",1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2015,None,None,None,"The Weather Channel, Cox Communications and the Mental Health Association of Oklahoma teamed up to host an Outreach and Prevention Services event in Moore, Okla. (I. to r.): Emily Brandenburg. Cox; AlanaLeverette, The Weather Channel; Amy McCullough, American Humane Society dog handler; Butler, TWCs therapy dog; Anetra House, Mental Health Association of Oklahoma; and Mark Elliot, Weatheron-camera meteorologist.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2015,None,None,None,"The intersection areas were created as places where attendees cou ld explore the different sh owc a se s or t heme s , a nd t h at wo u ld i nclude some companies you w o u l d n’t expect to be at a cable s h o w , like Dish Network ‘s Sling T V over-the-top service,  online video provider Vimeo (s e e related s t o r y , page 2 1) , consumer electronics compa nies and  video game manufacturers.",1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1
0,2015,None,None,None,"As a new wave of contenders emerges looking for a piece of the projected $7.8 billion in digital  video ad spending this year (up 30% from 2014, according to eMarketer), here is a closer look at some of the companies that will be giving presentations at this week’s NewFronts.",1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,2015,None,None,None,"KEY PROGRAMMING: Machinima partnered with Warner Bros. on multiple digital  video projects, including a second season of the Mortal Kombat: Legacy  series and animated limited  series Justice League: Gods and Monsters Chronicles.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2015,None,None,None,"CableLabs is working with its operator partners as well as other industry groups, including the Institute of Electrical and Electronics Engineers (IEEE), the Wi-Fi Alliance and the Wireless Broadband Alliance (WBA) to craft standards to help operators better deploy and ultimately monetize WiFi, Mark Poletti, lead wireless architect at CableLabs, said. Managing congestion, improving connectivity and creating seamless log-ons are essential to take WiFi to the next level, he said.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2015,None,None,None,"From the day we announced the merger, we continued to execute our operating plan, initially with the intent to deliver a great company to Comcast, but also for the possibility it wouldn’t go through the regulatory process,” Marcus said. “Because we planned accordingly, we come out of this thing very well-positioned for the future.”",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2015,None,None,None,"KEY PROGRAMMING: New off erings include Sin City Saints, about a Vegas pro basketball team. All episodes premiered March 23. Other Space, an eight-episode  series about misfi t space adventurers who discover an alternate universe, was executive produced by Paul Feig (Freaks and Geeks, Bridesmaids). It launched April 14.",1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
0,2015,None,None,None,"Multi-user MIMO and Massive MIMO. Some pronounce the acronym as “my-moh,” others as “me-moh.” Either way, it’s fun to say. Especially massive MIMO! MIMO stands for “Multiple Input, Multiple Output.” It’s all about the antennas used in WiFi routers — there are 4 by 4 MIMOs, 8 by 8 MI-MOs, and, down the road, 128 by 128. What? That’s massive!",1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,2015,None,None,None,"I am very thankful to receive the NAMIC Next Generation Leaders Award,” Johnson said. “The NAMIC mission to educate, advocate and empower for diversity is an important one. To be recognized as someone that refl ects this mission is humbling. It is an honor to be considered in the same company with my fellow recipients and past recipients of this award.”",1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
0,2015,None,None,None,"After winning a lengthy legal battle with programmers in 2009, Cablevision, Comcast and a few operators have been deploying cloud DVRs for several years. But the technology, which moves the recording and playback features of a traditional DVR from a set-top box in the subscriber’s home to an operator’s facility or the “cloud,” still has a relatively limited reach. In March 2015, Parks Associates estimated that only 4.8 million households around the world had access to cloud DVRs, up from about 2 million in 2014.",1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0
0,2015,None,None,None,"While new ideas, new people and new opportunities await at INTX, certain traditions will continue: Great  content companies will still showcase what they off er; operators and distributors will still explore strategic partnerships; next-generation technologies will be on display; and we’ll welcome guests at the Chairman’s Reception and celebrate our stars at the Cable Hall of Fame and Vanguard Awards ceremonies.",1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,2015,None,None,None,"That’s right: No set-top required. No “client/slave” box tied to a set-top required, either. Think whole-home DVR on all (VidiPath-capable) screens — including laptops and desktop PCs —",1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
0,2015,None,None,None,"Roger Lynch: I’d say the fi rst one is that there’s strong demand for our product. We’re pretty encouraged by that. The second one is that, because it’s an impulse purchase or can be an impulse purchase, especially around big tentpole events, you can get extreme levels of people all joining the service at the same time. And that was expected, but probably a little more concentrated than we expected.",1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,2015,None,None,None,"She joined OWN following a career as counsel and senior counsel for VH1 and MTV at Viacom. An honors graduate from Stanford University, Perry graduated from Harvard Law School and earned a master’s degree in Comparative Social Policy from the University of Oxford.",1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2015,None,None,None,"RL: We haven’t done that much marketing yet. We’ve gotten a lot of attention from  media , on social  media and word of mouth. The marketing we have done is mostly digital, social and mobile. Frankly, we’ve had such encouraging results without having to spend much money.",1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
0,2015,None,None,None,"MP: I could tell you unequivocally that our view as an association is that we do not seek state legislation to stop municipal broadband projects. We don’t think that we should. We think that if the democratically elected people in a given state jurisdiction want to vote to use their resources that way, that should be their decision to make. However, I would equally say it is their decision to make if they don’t want to take on those obligations.",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2015,None,None,None,"Yahoo made some intriguing moves in its April 27 presentation, not the least of which was having EDM DJ Steve Aoki nearly bass-blast the walls down at the normally genteel Avery Fisher Hall. The message of the mosh was that music would become even more central to the Yahoo video proposition. Along with off-net staples such as Saturday Night Live, scripted originals like Community and digital magazines focused on lifestyle fare, Yahoo Live is a major priority. The company will bring four major music festivals to the platform, including Electric Daisy Carnival Las Vegas, and is also building in a TV show watercooler site for obsessive fan viewers, as well as a Katie Couric-hosted live news show to enable reaction in real time. Execs rattled off a number of encouraging stats about the live arm, which launched in 2014, and hope it mirrors linear TV.",1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
0,2015,None,None,None,Roberts demonstrated the voice activated remote at the INTX opening session last Tuesday; it finds shows and information intuitively — he found Forrest Gump by merely speaking a line from the movie: “Life is like a box of chocolates.”,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0
0,2015,None,None,None,"NTV: Revolt started out as a linear channel nearly two years ago. Does the company need to make a more concerted digital play to survive in a very crowded marketplace, particularly as you go after millennials who access a lot of  video content on digital platforms?",1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,2015,None,None,None,"We’re looking at emerging VR technology,” Steve Glennon, principal architect at CableLabs, said. “Is it real? A fad? We’ve seen 3D try to create stereoscopic 3D, but it hasn’t taken hold. We’re trying to understand if VR is ready for primetime and if customers see value in VR. But if it’s real, there are certainly revenue opportunities.”",1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,2015,None,None,None,"The fi rst sign that  Hulu was getting more aggressive was its purchase of CBS’ CSI, announced in February, for an estimated $120 million on the low end.  Hulu also just made its fi rst licensing deals with Turner Broadcasting and AMC Networks, giving the service exclusive  subscription video - on - demand rights to such shows as anticipated Walking Dead spin-off Fear The Walking Dead and TNT’s The Last Ship. Behind the scenes,  Hulu also has gone hard after some other deals that ended up going to Netfl ix, such as Warner Bros.’ Gotham. At its upfront,  Hulu name-checked all of the above, plus Viacom’s South Park and closed with Seinfeld. The message was unmistakable.",1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
0,2015,None,None,None,"While  Hulu will continue to have a direct relationship with its subscribers and bill them directly in the early going, there’s fl exibility in the deal to sell  Hulu directly with an Internet service or with various other bundling options. In some of these future scenarios, the MVPD will own the billing relationship, Canavan said.",1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2015,None,None,None,"The creation of ATSC 3.0 could open up a host of new business for broadcasters. Ultra HD channels, mobile broadcasts to speeding cars, interactive TV, new digital offerings, on demand services, immersive audio and even new offerings for the burgeoning Internet of Things sector are just some of the features that proponents hope could revolutionize traditional broadcasting .",1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0
0,2015,None,None,None,"New “over-the-top” competitors are forcing deep trepidation and profound business strategy shifts for multichannel-TV distributors, who are creating new “skinny” bundles of TV with Internet to respond to the threat. To draw — and retain — customers, cable’s biggest operators are accelerating upgrades to make broadband speeds top out at 1 Gigabit per second and more.",1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0
0,2015,None,None,None,"I think the value proposition is customer savings,” via ofering a variety of international channels in one package, Tribolet said. YipTV will make connections with bodegas and other retail points where people now buy pre-paid services such as mobile-phone minutes. And the service is willing to compete for its $15 on a monthly basis.",1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
0,2015,None,None,None,"CHICAGO — People always ask about the “big things in tech” when coming out of a big industry show like last week’s INTX: Internet & Television Expo. Two plump acronyms stood out: RDK-B and DSTAC. One’s good, one’s not so good.",1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,2015,None,None,None,"TiVo acquired Aereo’s trademarks and customer lists for about $1 million in March following a bankruptcy auction. Other parties came away with Aereo’s patents and some of the startup’s equipment. Aereo fled for voluntary Chapter 11 bankruptcy last November after shutting down the service last June, soon after the U.S. Supreme Court ruled that Aereo’s delivery of TV station signals to subscribers without paying a copyright fee violated the law.",1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
0,2015,None,None,None,"While apps like Xfi nity Share, Meerkat and Periscope seem innocuous enough — they offer a great way to send  video of a kid’s baseball game to grandma — they are also presenting some signifi cant copyright concerns.",1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0
0,2015,None,None,None,Spike’s Kay said a YouTube video of Anne Hathaway lip-syncing to the Miley Cyrus hit Wrecking Ball drew 2 million views days before the episode aired.,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,2015,None,None,None,"Meanwhile, IP technologies were rapidly improving. In October 2014, Evertz engineers told Taubman and Paul Bonar, VP of engineering at Game Creek, that they could handle uncompressed IP  video with only 33 milliseconds of latency. While they still hadn’t solved the audio problem, the Game Creek engineers soon came up with a workaround. Game Creek eventually deployed the Evertz Software Defi ned  Video Network system, which includes the EXE  video service routing, the Evertz Magnum system control, the Evertz 570IPG gateways and the 3067VIP-10G multiviewer system.",1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0
0,2015,None,None,None,"There is plenty of competition for millennial viewers from veteran basic-cable networks such as ABC Family, Adult Swim and sister service MTV, and from newer outlets including Pivot and Revolt. But McCarthy says its current and new slate of originals will keep millennials tuning in. He also pointed to the Web as a major competitor given the fact that younger viewers increasingly are watching  video on their phones and tablets.",1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
0,2015,None,None,None,"All the Way: By defning broadband under Title II to include the network running all the way to interconnections and edge providers, the FCC is evading the D.C. appeals court’s holding in remanding the FCC’s 2010 Open Internet order that it can’t do so without reclassifying the relationship as common carriage, which they said the FCC did not do. Glow in the Dark: They argued the FCC committed “glow-in-the dark” (as in very obvious) procedural errors in the order, any one of which on its own would invalidate the order. Those include shifting, without notice, from a “handful of prophylactic rules” to Title II, rewriting rules for mobile services, re-defning broadband as well as reclassifying it, and adopting the “amorphous” general conduct standard and doing so without “grappling with either its prior legal conclusions and factual fndings or the billions of dollars invested in reliance on prior policy.”",1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
0,2015,None,None,None,Will Verizon favor its newly acquired  content over competitors? Marriage of  content and carriage always problematic. #AOLVZN”,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
0,2015,None,None,None,"All of the eventual new service successes ( video and otherwise) refect the result of a vast amount of trial/error and a few successes. The presence of the FCC in the ecosystem disrupts this process because the FCC might object to a particular approach before fully vetted and tuned by actual customer experience. We see this in all the supposed violations of open Internet as basically dumb business models that could and would have failed on their own without any help/intervention by the FCC,” Berninger said.",1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
0,2015,None,None,None,"AW: I believe that all TV is going to be streamed, and this is just a natural step in that direction. The main benefi t of  streaming is it gives consumers more choice. They get choice of what they want to pay for, and they have a lot more  content to choose from. I think TV Everywhere is just another stepping stone, just like Sling TV, where everything is streamed. Someday, you’ll probably be able to buy your local pay TV service as IP as well.",1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,2015,None,None,None,Charter’s bid to acquire Time Warner Cable will send shockwaves throughout the cable-tech vendor community.,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2015,None,None,None,12/2001  ComcastAT&T Broadband      $71.4B  20.8x,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2015,None,None,None,"We speak with nearly all the other independent networks, and I’ve never heard of any informal or formal complaint against Charter,” he said.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2015,None,None,None,"The big takeaway:  Cisco predicted IP  video would make up 80% of global Internet-protocol traffi c by 2019, up from 67% in 2014.",1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
0,2015,None,None,None,"FCC greenlights Pace-made, 4K-capable digital transport adapter tagged for Comcast",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2015,None,None,None,"MCN: What drew you to UnREAL? Marti Noxon: It’s funny — I was doing other projects, but when Nina [Lederman, Lifetime’s senior vice president of scripted programming] kept pounding me to do the show I didn’t think it would bear much fruit. But obviously, Sarah nailed something with the show that resonated with a lot of people, and it’s about time someone took on the whole behind-the-scenes aspect of reality television in the context of this big sweeping, evil soap opera. Women characters on TV have come a long way, but it kind of stunned me that, if you look at these shows, they go back to this awful idea that women are channeled to be judged and dismissed. That made me mad, and I was ready with Sarah to go after it.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2015,None,None,None,"A combined Charter-TWC would have just under a 30% share of the U.S. high-speed Internet market, the companies said last week. The merger partners will be looking to convince regulators and antitrust vetters that their combination will bring a culture of unlimited plans and blazing speeds.",1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
0,2015,None,None,None,"Fast-forward to today, and hip hop is a $10 billion industry, according to Forbes.com, and its biggest performers — from Jay Z to Kanye West to Sean “Diddy” Combs — are known globally.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2015,None,None,None,% of adults who say they are “very confdent” that the records of their activity maintained by various companies and organizations will remain private and secure:,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2015,None,None,None,"LTE-U also goes by “LAA,” for “Licensed Assisted Access.” At fi rst glance, it’s a bit of a communications oxymoron: “We have a license to assist us in accessing” the unlicensed WiFi bands, as one interpretation. What’s missing: “And you don’t.”",1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
0,2015,None,None,None,"[O]ur most recent report on cable industry prices concludes that the average rate for basic service is lower in communities with a fnding of Efective Competition than in those without such a fnding,” he said. “This is not surprising, since competitive choice is the most efcient market regulator. Similarly, there has been no evidence in this proceeding to suggest that our previous fndings of Efective Competition in thousands of communities led to any changes in the tier placement of local broadcast stations.”",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2015,None,None,None,"Ted Olson and Miguel Estrada, partners in the law frm Gibson Dunn who teamed up to help win George W. Bush the White House in B u s h v. Gore, have paired to help cable win back the information service status the attorneys will argue was changed by a divided FCC without due explanation or notice, in violation of the law.",1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
0,2015,None,None,None,"Launching Oct. 1, the pok-er-themed independent network is looking to capitalize on the popular game played by more than 50 million consumers in the U.S. and more than 100 million people around the world.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
