scarcity,nonuniform_progress,performance_constraints,user_heterogeneity,cognitive,external,internal,coordination,technical,demand,paragraph,label,word_count,char_count,number_of_types
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"Change COPPA's ""actual knowledge"" standard to a ""constructive knowledge"" standard, which means websites ""should reasonably know"" that children are on their sites and they need to get consent to collect data.",0.0,31,207,0.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"Comcast and Boxee signed a separate agreement focused on the E-DTA component of the new FCC encryption rules. However, the top six incumbent cable operators (Comcast, Time Warner Cable, Cox Communications, Charter Communications, Cablevision Systems and Bright House Networks), representing about 86% of all U.S. cable subscribers, agreed to let IP-based retail devices receive basic TV tiers without a CableCard as a condition of the new rules. Longer-term, CE companies will also have the ability to license that technology and build it into their products.",0.0,85,559,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"The key question for all players: Will Amazon expand its  video business to drive retail sales? “The scary part for me is, of all the companies out there, I think it would be entirely possible for Amazon to come out and say, ‘Guess what — you don't have to pay for local broadcast [channels],’” Sappington said. “‘We'll cover that for free as part of Prime. And if you want cable bundles on top of that, we'll sell that through Amazon Channels.’",0.0,82,445,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"MAD wants the FCC to conduct an evidentiary hearing into Fox’s conduct, which would then implicate its ability to hold licenses for any of the stations if the FCC found that Fox Corp. lacked the standing to own WTFX.",0.0,39,216,0.1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"Apple TV Plus will revisit the events surrounding the claimed 1970's Enfield, London, poltergeist haunting in a new docuseries set to debut October 27.",0.0,24,151,0.2
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"HTTP-based streaming is an evolving innovation that will yield significant benefits for content providers, while providing consumers with better access to bandwidth-optimized, high definition content. Since HTTP-based streaming utilizes existing web server infrastructure, eliminating the need for separate, dedicated media servers, specialized software tools and associated hosting fees, it will ultimately enable content providers to lower operating costs, realize greater management efficiency, and scale infrastructure with greater flexibility.",1.0,68,548,0.4
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"We’ve had a long-held theme and belief in the growing value of broadband infrastructure, culminating in our successful investment in Astound Broadband, in partnership with Patriot  Media ,” said David Trujillo, partner at TPG. “We’re proud to have been part of the company’s journey, which has been characterized by significant platform expansion, strong growth and great leadership. We wish Steve, Jim and the outstanding Patriot management team well, as they continue to grow Astound in partnership with Stonepeak.”",0.0,79,517,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"But she said that was because giant consolidated cable and phone companies have succeded at dividing up markets. She pointed to Comcast — a focus of the book — as well as Time Warner Cable, Verizon Communications and AT&T.",0.0,39,222,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Netflix performs the initial analysis for 1080p and larger displays. To ensure optimal quality for older devices with limited display resolution, Netflix performs separate analysis for devices with maximum viewing resolutions of 480p and 720p, so each video has three encoding ladders, one for 480p, one for 720p, and one for 1080p and beyond. Netflix uses this schema to identify the optimal data rate, but performs the production encode using 2-pass VBR, not CRF. ",0.0,75,466,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"A couple years go by and where is 3D, right?,” Juenger said. “It was just [that] consumers didn't like it. They didn't benefit from it. It was almost being forced upon them.”",0.0,32,174,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"This effort adds great value to our high-speed Internet customers by providing free wireless Internet access on all of their Wi-Fi enabled devices in our markets and additional areas across the country,” Bright House president Nomi Bergman said in announcing the endeavor.",0.0,42,272,0.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Privacy advocates definitely see a chance to push for tough privacy provisions.,0.0,18,110,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Security risks: real or Hype? Third-party video cloud services can also base their services on a private cloud, meaning that they build and equip their own Big Data centers around the world rather than rely on Amazon, Google, or others to host them. Since one of the biggest concerns in the public cloud is fear of cyberattacks and piracy, private cloud service vendors often tell customers that their data will be safer since they control every aspect of their private cloud facility.",0.0,82,485,0.1
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"That ultimately led Fink to Southwestern Bell in Topeka, Kan., where she was introduced to issues including data usage and privacy. She joined AT&T in 1996 and continued to expand her expertise in the area of Big Data, culminating in Lesser's decision to have Fink lead his legal staff.",0.0,49,286,0.3
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"Even young-male targeted G4 is tweaking its technology and  video game programs, offering more TV segments on popular shows for low-cost or free gadgets and games with clever names like “Games for Cheap Bastards.”",0.0,35,213,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,A television debut can create buzz for narrowly distributed fi lms and produce cash that can be used to market those fi lms more widely.,0.0,25,136,0.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"It was not clear whether the tax would include streamers, or as Canada had previously pondered, carving out  video content providers and instead taxing their subscribers, which drew some in-country pushback.",0.0,32,207,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,"With the iPhone 6 and 6+ coming to market in late 2014, Apple pushed into the territory of 1080p viewing as a baseline resolution for mobile handsets. The use of the phablet, which often requires two hands and fits more comfortably in a jacket pocket than it does in a jeans pocket, meant that handset manufacturers could design video playback environments with the visual acuity of a 42"" or larger HDTV.",0.0,71,404,0.3
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"What’s more, digital  video ’s gain is television’s loss, according to the Interactive Advertising Bureau, which attributes much of the increase to dollars shifted from TV budgets. Fueled by the growing digital  video audience and proliferating digital  video services, the trend is forecast to continue.",0.0,48,304,0.3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"Bright House Networks is making 10 foreign-language pay channels from International  Media Distribution available to digital cable subscribers in the Orlando, Fla., area.",1.0,24,170,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,"With more viewing and ad dollars going to ad-supported  streaming and connected TV, measurement will be a key issue in 2023.",0.0,22,124,0.3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"For example, Malone could use his regional sports networks in Denver, Pittsburgh and Seattle as a stepping stone to build a new sports-programming dynasty.",0.0,24,155,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Second, online storage costs will increase with each additional ABR format you support. Both disadvantages are resolved by a technique called dynamic packaging. ",0.0,24,161,0.2
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"Companies like  Netflix , which have production footprints that are internationally diversified are better able to import much of that  content if it is owned, or if they have broad licensing rights,” the firm said.",0.0,37,215,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"SES Americom had cited sluggish demand as a factor in shuttering the service, but Skalski believes the business now has potential for growth. That's because more telcos are launching IPTV services and existing providers are expanding their HD lineups.",0.0,39,251,0.1
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"As a positive, we see greater attention to security on live streaming services. It seems this corresponds with the more global shift to the consumption of high value live events on streaming platforms – and this is certainly a good sign for the industry. Live sports are certainly the last bastion of the legacy pay-tv world, and a dominant part of the revenue model that now can be shared between broadcast and streaming delivery.",0.0,74,431,0.3
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"More than any other year, 2009 saw the rise of video one of the most effective communication mediums. In 2010, the focus will be on high quality content, storytelling, and business models that will continue to emerge to foster that growth.",2.0,41,239,0.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,AudienceXpress said the new tool’s insights are based on Comcast’s viewership and ad exposure data from 15 million households. Marketers can all integrate their own data to help customize campaigns.,0.0,30,198,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"“To win and get back onto  the field, outside of M&A activity,  these services need to forge new partnerships to deliver ever stronger and more robust consumer value propositions while also delivering scale against platform, content and marketing investment.  ",0.0,43,260,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Five years ago, start-ups such as Ustream were touting their live- streaming mobile apps but stations were excitedly talking up prospects of mobile digital T V . For a mere $75,000-$150,000, stations could upgrade their transmission technologies and start broadcasting live TV signals directly to mobile devices.",0.0,47,312,0.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"Small cable operators are facing several regulatory and legal challenges, including major government action in promoting broadband deployment via the Commerce Department’s $42.45 billion  Broadband Equity, Access and Deployment (BEAD) Program administered by the National Telecommunications and Information Administration (NTIA).",0.0,41,329,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,"With TV manufacturers embracing built-in internet connectivity, we are bound to see a massive boom of consumption in the living room. Mobile technologies, albeit a political train wreck, are also showing exciting signs of promise and real growth. As for the monetization models that make all this possible, online video advertising has always been a moving target, but there’s no question how this will play out in 2009. Industry rates and delivery mechanics will be set by those companies that are making the deals. I don’t think we need a committee or an organization to “set the stage” in this arena; it’s happening already, and history is being written by the victors.",2.0,112,672,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Announced May 24, the pact with the host of cable news’ No. 2 show, financial terms of which were not disclosed, came a month to the day after Fox News Channel renewed Bill O'reilly's deal. FNC has thus solidified a primetime lineup that typically topples the combined Nielsens of both MSNBC and CNN.",0.0,53,300,0.1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"FAST channels are on the rise, but executives speaking at the “What Makes FAST Go” panel at Tuesday’s  Next TV Summit said that the platform’s fast growth has created some business challenges for distributors and  content creators.",0.0,39,231,0.1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,Former Hallmark Channel head Bill Abbott’s GAC  Media said it has reached a new deal with Canoe Ventures to enable new multi-platform advanced advertising initiatives to support its tradition-minded programming.,0.0,31,211,0.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"For Paramount and CBS, the revolt threatened to spill out onto other digital arrangements with the likes of  Paramount Plus ,  Hulu Plus Live TV and  YouTube TV .",0.0,32,162,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"After being elevated to the top spot in June following the departure of longtime chairman Steve Mosko, SPT's Erlicht and Van Amburg continued to build on the Hollywood studio's vast lineup of broadcast, cable and digital shows. Under the pair's nameplate, the company launched several new  series this year including  Netflix 's The Crown and The Get Down, as well as the Kevin James comedy Kevin Can Wait.",0.0,70,406,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"“Tivù secures the content available on tivùon with Marlin DRM.We chose Marlin because it is an open standard and since the beginning it was ready to go with DASH and MHP (multimedia home platform), and now with HbbTV,” says Alberto Sigismondi, CEO, Tivù.HbbTV is Hybrid broadcast broadband TV, which is both an industry standard and promotional initiative for hybrid digital TV to harmonize the broadcast, IPTV, and broadband delivery of entertainment to the end consumer through connected TVs and set-top boxes.“The value and quality of content available on OTT, even for free television, is gradually increasing in value.Video format (4K) and protection is necessary to host content from different sources and players.Moreover, a good DRM helps in the management of rights through different platforms and devices,” he says.",0.0,118,720,0.2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"The first company to surpass $1 trillion in market capitalization before flattening sales reduced its valuation to a current level of around $918.5 billion, Apple's  content budget is only a fraction of  Netflix 's, which spent $8 billion on  series and  movies in 2018.",0.0,48,270,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Moving to the cloud shouldn’t mean that organizations must sacrifice the ability to process legacy consumer or professional media formats. Likewise, it should not require organizations to sacrifice image quality for flexibility, efficiency, and the ability to scale. To maximize the utility of the cloud, it’s important to be cloud agnostic, with an ability to run within any provider or region that stores your media. Some transcoding services lock customers into their cloud infrastructure and do not offer a choice. This “vendor-lock” can have a negative impact on future scalability, forcing the development team to go back to the drawing board.",0.0,101,649,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Epix, the commercial-free  subscription service acquired by Amazon when it bought MGM for $8.45 billion, is getting a new name, but not a very original one.",0.0,27,156,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Wells Fargo analyst Steven Cahall estimates the ABC network and its owned-and-operated stations generate about $2.2 billion in retransmission-consent fees from distributors and programming fees from affiliates, plus $2.7 billion in advertising revenue, for a total of about $5 billion.",0.0,40,285,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Scripps looked to Zencoder to transcode 50,000 files to HTTP Live Streaming format (HLS), which proved very efficient.“We originally thought the cloud would be a one-off operation, but it worked so well that we continued to use it for other burst operations and for certain normal production encodes,” Zebroski says.",0.0,50,316,0.1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,"No one told that to Gabriel Torres. In spring 2005, he spent $3,000 to start production on syndicated TV show RemixTV , which airs on five LAT-TV affiliates, as well as KDVA-TV, Telemundo's El Paso, Texas affiliate.      ",0.0,40,221,0.3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"In a still pending lawsuit, Viacom sued YouTube in early 2007, seeking more than $1 billion in damages and alleging massive, willful copyright infringement. After an initial victory in the case by  Google and YouTube, a federal appeals court last",0.0,41,246,0.1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"The Vegas Golden Knights will look to take a commanding three games-to-one lead over the Florida Panthers in Game Four of the Stanley Cup Finals on  TNT . After taking a two games-to-none lead, the Golden Knights lost to the Panthers in overtime this past Thursday.",0.0,47,265,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Hollywood studios have a vested interest in consumer adoption of 4K TVs, with 2016 marking the first 4K UHD Blu-ray Disc releases, potentially the final physical disc format the entertainment industry puts its weight behind. And nobody's panicking about the disparity between 10 million 4K sets and less than 100,000 4K Blu-ray players.",0.0,53,336,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Since this requesting is done, however, in a tightly controlled time frame, the added benefit is that the user is not downloading significant amounts of content that will later be abandoned. In addition, on Windows Media files, HTTP streaming can also be used to send commands such as fast-forward, rewind, pause, and location seek as trick mode requests, traditionally identified as streaming-only functionality.",1.0,63,413,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,"Successful interactive online video ads build “consumer engagement with a brand,” says Koeppel. “They also allow for interactivity that grows in the player or when the consumer clicks through to a marketer’s landing page or website.”",0.0,36,233,0.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"And with Democratic chairs of the Senate Commerce and Judiciary Committees, look for more and tougher oversight of  media mergers.",0.0,21,130,0.1
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"As 4K video workflows move closer to the production mainstream, the progression of video standards from SD to 4K is important to understanding overall signal compatibility, which is critical for live video productions. Any workflow is only as strong as its weakest link. If you have to mix multiple video and computer inputs, and both record an archive and send a live stream video signal, you’re likely to find yourself working with a variety of video and computer resolutions, scan types, frame rates, and connections. When working with different signals, you might struggle to find a common signal. That is where converters and scalers come into play.",0.0,107,654,0.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Bitrates A bitrate is the number of video data bits that are processed within a unit of time and is commonly measured in bits per second, often abbreviated as bps. Generally, higher bitrates result in higher image quality, but  newer and more complex codecs, like HEVC, often deliver better video quality at lower bitrates than older codecs.",0.0,58,341,0.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"Public-interest groups, including Free Press and Public Knowledge, have called on AT&T to retract a letter to the Federal Communications Commission indicating the Internet standards-setting body IETF (Internet Engineering Task Force) had ""fully contemplated"" paid prioritization. Meanwhile, the groups maintain the association disputed that assertion.",0.0,45,351,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Zaslav has said  Discovery is looking to work with partners to distribute what is likely to be called  Discovery Plus, so it would probably want to resolve its dispute with T-Mobile quickly.",0.0,34,190,0.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"But FairShare also seems designed as a response to the brouhaha over Comcast's bandwidth-management techniques, which use Sandvine's Policy Traffic Switch to slow down P2P traffic. (Comcast has never confirmed using the Sandvine system.) After advocacy groups complained, the Federal Communications Commission launched a probe into whether Comcast violated its Internet management principles.",0.0,53,392,0.2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PhoenixBTV currently offers a mix of local stations and broadcast diginets such as AZTV, MeTV, TuffTV, This TV, Retro TV, Rev'n, Azteca and Estrella TV, among others. However, it does not yet offer access to local affiliates of the Big Four networks, ABC, NBC, CBS and Fox.",0.0,47,273,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Pagano also isn’t convinced that consumers will notice or appreciate the difference between 4K and regular HDTV unless they’re viewing Ultra HD on massive displays. He and his colleagues have studied HDTV and 4K images side-by-side on a 55-inch screen and “scratched their heads,” because they didn’t see a huge difference.",0.0,51,323,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"So TV Guide Network is using original programming — and jazzing it up — to lure digital subscribers back, giving them  content to look at, rather than just TV listings.   ",0.0,34,171,0.1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"Ebersol hired Lorne Michaels, creator and executive producer of SNL, 36 years ago. Michaels recalls that when it was being put together, “he completely protected me and the show.” Recently, they had conversations about how to get Jim Carrey involved in NBC’s wild-card NFL playoff games that led into SNL a few Saturdays ago. “We’re old friends. He’s a good collaborator, and very good in supporting his team and articulating a clear vision of where he wants to go,” Michaels says.",0.0,81,481,0.1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Cable operators large and small have made no secret of their view that the event horizon for traditional cable was not a lengthy one, witness  NCTA 's change to ""The Internet & Television Association.""",0.0,35,201,0.1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"The event that convinced Taj that the internet had finally come of age commercially was what he refers to as the“explosion” of YouTube. “And then all of a sudden content became relevant,” he says. “Those that controlled content and owned their own content and had something different really had an opportunity to enter the game in a big way.”",1.0,59,342,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"For providing their opinions to the channel, influencers will be rewarded with exclusive behind-the-scenes information on their favorite shows, participate in exclusive contests and qualify for prizes.",0.0,27,201,0.1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,"As environmentally friendly programming proliferates across the channel lineup, it becomes more challenging for green programs to stand out. That may not be the case with a grand project like Life — a  Discovery Channel co-production with the BBC which explores the diversity of life on Earth, from horseshoe crabs in the United States to reindeer in Finland — but it is for smaller specials and regular  series . Thus, the networks have begun boldly experimenting with formats and genres within the green niche.  Discovery ’s increasingly ambitious slate ranges from the epic 11-part Life to the six-hour Nature’s Most Amazing Events .",0.0,106,636,0.3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"The Virginia bill applies everyone doing business in the Commonwealth that control or process the personal data of at least 100,000 consumers or get over half their gross revenue from the sale of personal data of at least 25,000 consumers.",0.0,40,239,0.2
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"“One question we asked was whether em- ployees didn’t see a need for video in the enterprise portal,” the spokesperson says. “Only 8% chose that answer, signifying that the other 92% would like some kind of video, but not specifically on-demand, as over 58%of respondents said they’d like to see support for live-video streaming.”",0.0,54,330,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"Conclusion As we stated at the start of the paper, there need to be several market elements in place for 4K / UHD to take off via OTT.  Many of these elements are well on their way to being prevalent. Enough TV sets, OTT STBs and other devices supporting 4K resolutions are currently seeing growing adoption. Media companies and studios are increasingly offering enough available content to launch a service, and consumers are beginning to show a demand for it. To be sure, the more consumers that have 4K enabled TV sets, the more the demand for 4K services will grow. The chicken and the egg are both developing quite nicely and there will be a tipping point at some time in the near future. ",0.0,118,694,0.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Twitter is the launch partner for the Comcast-developed SEEiT platform.Comcast Cable’s chief business development offi cer, Sam Schwartz, told Multichannel News in October that the SEEiT button will eventually show up on other apps and websites.",0.0,36,245,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"New York Comic Con is underway in Manhattan, and a number of TV series and networks are using the event to better connect fans to their shows and to make new fans.  Fox’s Krapopolis , Comedy Central’s South Park and Paramount Plus’s Good Burger 2 are among the shows and movies with a significant presence at the Jacob K. Javits Convention Center.",0.0,63,347,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"It’s called “Fusion,” and it’s going to play a big role at  Discovery as the programmer develops a variety of multiscreen products around the globe.",0.0,26,148,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"That passionate female viewer stays tuned in: more than a half-hour — including commercials — per session, Molen said. She said Oxygen's shift to true crime has been well received by advertisers.",0.0,32,195,0.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"The resulting broadcast group would be run by a woman, McDermott, working for Standard General managing partner Soo Kim, an Asian-American. In other words, Standard General told the FCC, the deal would create “the largest minority-owned and female-led broadcast station group in U.S. history.”",0.0,44,293,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"The embedded player itself is functional as long as you embed both parts; otherwise, your viewers won’t get chat or access to your video library. On my test computer, my iPad, and the Toshiba Thrive, the live video stream played in the embedded video window. On the iPod touch, the video played in full screen.",0.0,55,310,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Samsung TV Plus is offered to users of newer model smart TVs and Galaxy mobile devices. It has more than 190 channels.,0.0,22,118,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,"Additional Features Beyond the target platforms and the number ofstreams, you also have to consider the features surrounding your video.For example, will closed caption support be a requirement? What about digitalrights management or advertising insertion? Fewstand-alone software encoders can handle theserequirements, or even low-end hardware encoders.",0.0,46,354,0.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,The company -- which sold $10.6 billion worth of Internet advertising last year -- is betting that its automated and targeted ad-buying system will work for cable just as well as it does on the Web.  Google ’s Internet-ad system sells ad inventory based on keywords in an auction format.,0.0,51,287,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"In a changing advertising market,  AMC Networks is planning a fairly traditional upfront presentation for  media buyers that will show off new programming, fresh distribution strategies and advanced advertising opportunities.",0.0,32,225,0.1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"""The FTC should conduct the appropriate investigation, block the proposed  Google /AdMob deal, and also address the privacy issues,"" said CDD Executive Director Jeff Chester.",1.0,26,174,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"To that end, companies such as Mobile Active Defense (M.A.D. Partners, LLC) and Zenprise concoct a complex amalgam of business rules that take into account whether an employee is in a particular location, whether he or she is inside or outside the firewall, and whether the profile access allows him or her to view particular content. In essence, this allows multiple firewalls on a per-device, per-location basis.",2.0,67,414,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,The streaming video content produced by St. John’s is broadcast quality: The university does live-switched three-camera shoots from its campus facilities. These are anchored by color and play-by-play commentators and dressed up with on-screen graphics and slow-motion replay.,0.0,38,275,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Then, the nickel dropped. Flash support is a significant competitive advantage of Android over that other platform that doesn’t support Flash. Google supports Flash on Android because it needs Flash to compete with that other platform. It’s not about the lofty goals of standards-based computing or the death of proprietary technologies. It’s about doing what it takes to succeed on all relevant platforms.",0.0,63,406,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"Technologies that perform facial recognition and speech-to-text indexing have been around for at least 2 decades—in fact, a research project in Europe that I was part of around 2004 posited the very scenario mentioned above—but  the tools were complex and didn’t easily tie into EVP solutions. Still, even those tools were capable of up to 32,000 pieces of metadata per frame. Today’s solutions offer more accurate facial recognition and slightly better speech-to-text transcription, the latter in part derivative of what we’d done on both our research project and other projects that focused on virtual beam-forming microphones for use in corporate environments. Yet the true power of these solutions isn’t in the discrete tools but rather the holistic approach to searching indexed content.",0.0,118,720,0.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"For the full 2021,  Netflix grew ""paid net adds"" (i.e. customers) by 18 million globally, vs. 37 million in the quarantine-fueled 2020. But growth in the U.S. and Canada was actually bigger in 2021 -- 1.2 million vs. 900,000 in 2020.",0.0,42,233,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"When growing viewer demand requires that you add another server, the media server software you’ve chosen should make this job as easy as purchasing another license and another generic server box.",2.0,31,195,0.1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"Other planned services include Black Broadcasting Network and hip-hop mogul Master P (Percy Miller)’s Better Black Television, a family-friendly network.",0.0,20,153,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"WiFi 6, 4K-, HDR-capable gadget to be deployed across the U.S. and Europe in the Comcast footprint",0.0,18,110,0.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,The first AdKeeper-enabled ads are to appear on Jan. 11 (1/11/11).,0.0,18,110,0.3
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Congress asked for the report in a 2004 law that renewed a copyright license that allows direct broadcast satellite providers to retransmit Big Four network programming into rural areas.,0.0,29,186,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"In August 2010, the 70-employee bank dropped AT&T for Suddenlink, which now provides 60 Mbps via fiber to its main facility in Mount Pleasant, Texas, and 10 Mbps to most other locations.",0.0,32,186,0.2
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"Cord-cutters tend to be younger, meaning that people aged 18-34 are the easiest to target through smart TVs. Generally, households with fewer than three members have higher  OTT content consumption (2.4 times higher). Households with dependents or retirees are more likely to watch  content using both linear and  OTT . Importantly,  OTT consumption has increased 50% amongst those between the ages of 35 and 54 — voters the candidates need to reach — since mid March.",0.0,80,468,0.2
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,"So if that’s the typical bandwidth in consumers’ homes, why should you be investing in encoding infrastructure to handle 4K now? I know exactly what you’re thinking: It’s too expensive to deliver, and there is just not enough demand—just look at those bandwidth numbers. But there are people out there who are willing to pay for premium content and a premium experience, and you don’t need to deliver all your content in 4K to land that top-dollar subscriber. That’s part of the 4K trick here in today’s streaming video world. It doesn’t take a Reed Hastings to figure out that a couple of bucks more a head can really add up. You have to remember what kind of subscriber 4K is targeting right now—internet-savvy people with disposable income. To them, 8.3 million pixels is darn cool, even if they only get a taste. You are going to make your money on targeting and retaining this type of customer, the kind who already forgot he’s paying extra for a service he’s only getting a glimpse of.",0.0,118,720,0.3
