scarcity,nonuniform_progress,performance_constraints,user_heterogeneity,cognitive,external,internal,coordination,transactional,technical,demand,paragraph,label,bottid,word_count,number_of_types
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"Kaltura has been working with hundreds of enterprises around the world, helping them navigate the multitude of options for addressing these requirements. The points above demonstrate some of the core capabilities to consider, however a long list of specific features and functionalities should be checked as well—specific transcoding methodologies, delivery protocols, video player functionality and many more. Kaltura’s platform has been transforming the way millions of employees and customers engage and communicate, providing next-generation enterprise video technology that is more interactive and social. For more information, and to consult with our team of video experts regarding your specific needs, contact us at http://corp.kaltura.com/company/contact-us",0.0,0,103,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"in a recent interview,  Discovery chief commercial officer Paul Guyardo called the Group Nine investment part of the programmer's three-pronged strategy, consisting of its full product bundle, its participation in skinny bundles for more price-sensitive consumers and the creation of short-form  video and  content partnership Group Nine, which is aimed squarely at younger viewers.",0.0,0,57,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"Before we look at QVBR, let’s look at the basics of encoding and the types of bitrate control that have traditionally been used.Bitrate is the measurement unit of how much data is output by a video encoder or transcoder, generally measured in bits per second of video (and in today’s distribution, megabits per second, or Mbps).The job of a video encoder or transcoder is to remove redundant information and hard-to-perceive picture and motion details, to shrink the size of video so it can be stored or distributed easily.Generally, higher bitrate means more perceivable picture or motion details are retained, which leads to higher video quality (VQ).Lower bitrate means fewer perceivable details are retained, resulting in lower VQ for transcoded video.Controlling the bitrate is one of the most critical operations of an encoder.The goal is video files that are small enough to be stored, and if needed carried over transmission channels cost effectively, while achieving the best possible VQ and end-viewer experience.",0.0,0,127,0.3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"Disney : Looking out for the interests of its ABC owned-and-operated television stations,  Disney told the FCC that no matter how an MVPD is defined, if over-the-top providers retransmit signals — and the definition of retransmission is at the heart of the debate over mobile TV provider Aereo (see related story, this page) — TV station signals “and the copyrighted  content they deliver, they must get consent to do so.",0.0,11,72,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"Dish Network also sees great promise in the melding of pay TV packages,  OTT delivery and app experiences, Niraj Desai, the company's vice president of product management, said.",2.0,26,29,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1. Open Terminal. There are many different ways to open the Terminal application. For example, in Working in Files and the Ubuntu Text Editor Figure 1, I opened Terminal in Ubuntu 18.04 LTS by clicking it in the Favorites bar on the left. Once in Terminal, I run through some navigational commands and then create the Bash script. ",1.0,0,59,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"Opponents of the deal concede that it is beachfront real estate for wireless broadband, and is the only such freed-up spectrum that will be available for some time — it will likely take the FCC close to a decade to free up reclaimed broadcast spectrum for wireless broadband via its incentive auctions. But it was the fact that it was going to Verizon that stuck in craws of the public-interest groups and Verizon’s competitors. Cohen said Comcast had talked to “virtually” every competitor about the spectrum, but concluded Verizon’s was the best deal for the company and its customers.",0.0,11,99,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Because bitrates for webcasts are more aggressive than for on-demand viewing, the best thing you can do for your video quality is to start with a clean video signal.Audio engineers always tell you that a strong signal-to-noise ratio is key to great audio and that microphone placement is more important than having a great microphone that is not near enough to the audio source.The same principle applies to video, except the key to a strong video signal has less to do with placing the video camera right in your subject’s face and more to do with making sure that you have enough light on your subject so that you do not require a high ISO or gain to digitally brighten your image.",0.0,0,122,0.2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"Sarah Babineau and Jonas Larsen were advanced to co-heads, original  content , at  COMEDY CENTRAL . Currently co-managers of the network's development teams, Babineau will oversee all scripted  content and films while Larsen will oversee stand-up comedy, unscripted  content and live evenrts. … Englewood, Colorado-based DISH NETWORK has named Kannan Alagappan as senior vice president and chief technology officer. He has held leadership roles with such telecom and tech firms as Reliance Jio, Telstra and Rackspace. … Rob Smith has joined the NATIONAL CABLE TELEVISION COOPERATIVE in Lenexa, Kansas, as senior director of procurement. He comes from CenturyLink in Kansas City, Missouri, where he led a nine-member team responsible for hardware, software and services sourcing and procurement. … Michelle Vesecky advanced to senior vice president, business affairs at SHOWTIME. She worked on development deals for such current  series as The Loudest Voice and City on a Hill.",0.0,1,127,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"When considering storage for live video streams, cloud-based object storage such as Amazon Simple Storage Service (Amazon S3) is a very attractive solution. It provides elastic scale, durability, and security, with no upfront cost and pay-as-you-go pricing.",1.0,0,37,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"The show, based on the Israeli  series Kvodo, is produced by CBS Studios in association with King Size Productions. ■",0.0,0,21,0.1
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"Even with management that analysts acknowledge as competent, GCI is having a tough time. Cable and wireline revenues are down, while long-distance rates are dropping due to competition. And although wireless is doing well, GCI is earning less income from roaming charges.",0.0,1,42,0.2
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"Two final thoughts for choosing a rich media system: First, the system should quickly and easily convert the live presentation into an on-demand presentation. Second, if employees frequently hold training or other presentations, the system should offer a media management solution that helps organize and present the content in a searchable format, with user tracking and reporting, and certification and testing. ",1.0,0,62,0.3
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,"NETFLIX RECENTLY ENCOUNTERED a 2.5-hour weekend outage (a weekend outage!), ultimately attributed to  streaming issues. It was occurring just one day after the company made its new Marvel TV  series Luke Cage available to stream, and loyal customers were less than pleased.",1.0,21,44,0.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Rushnell and Gifford brought the movie idea to Hallmark. Michelle Vicary, the executive vice president of programming and network publicity at parent Crown  Media Family Networks, had the idea of tying three true stories, Love Actually-style, into a collective narrative. Gifford will host and Rushnell said she also will transform into acting in the movie in a way that “will be something never done before on American TV.”",1.0,17,69,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,"I tested the footage on my laptop, and it played back fine in the default Windows Media Player and with VideoLAN Client (VLC). Unfortunately, when I tried the same on my video editing system, it prompted me to purchase a 99-cent HEVC plugin. I bought the plugin, but it still didn’t work. The file did play fine  in VLC, however. I then tried to edit the footage  in Adobe Premiere Pro. The file imported as an audio-only file, and despite troubleshooting with Adobe and Blackmagic Design’s support, I never got the footage to work natively. Blackmagic Design believes the problem is a Premiere Pro support issue. The files work properly in DaVinci Resolve.",0.0,0,115,0.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,"What is the “Next Wave” the industry will have to contend with most? “Fundamental shifts in the concept of ‘must-have’ programming. We are already seeing big changes in what constitutes ‘must-have’ and where and how that programming can be accessed. I expect that those changes will only accelerate in the near term, which should lead to increased M&A activity and some significant shifts in leverage when it comes to  content licensing deals and advertising sales.”",2.0,28,76,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"When I was 6 years old, I had metal-capped front teeth, a lazy eye, an eye patch to correct my lazy eye, thick glasses, plastic tubes in my ears to drain fluids, and a speech impediment. HTML5 video is kind of like me at 6 years old. It has the potential to some day be a fully functioning HTML tag. But right now, it has some issues. In order to work with HTML5, we need to know what its issues are and how to patch them. That said, HTML5 video will some day be the default method developers use for playing video on the web. Apple is holding strong on its decision not to support Flash on iOS, Adobe is cutting development on Flash for other mobile browsers, and more users support HTML5 video every day as Chrome takes over the browser market. That makes this a great time to get a head start on building video experiences with HTML5 video.",1.0,0,127,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,The app will provide live programming while games are going on and enable sports grid to have more contact and engagement with viewers.,1.0,17,23,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"2.Operators — Many operators stake their brand – and brand differentiation — on quality, and must deliver on their brand promise.For any operator —regardless of strategic focus — service pricing that does not align with quality can result in churn.Meeting subscriber expectations on quality is essential to churn reduction, and could also lead to upsell, both improving ROI of the last-mile investments.In addition to delivering high QoE to their subscribers, local content delivery can positively impact operational effectiveness: i.Reduce Costs — local content delivery reduces  bandwidth consumption, which in turn reduces CAPEX and OPEX by lowering or delaying peering/transit costs, costs of network core upgrades, and costs of internal leased circuits, where applicable.",1.0,0,114,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,• VVC should deliver more than 40%  greater efficiency than HEVC and 10%–15% greater efficiency than AV1 for VOD deployments. These numbers will be lower for live deployments.,0.0,0,29,0.2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"We’ve grown 20% quarter over quarter over the last five years,” Pizzurro said. “With all the data that’s flying through the system, we’ve managed to be good stewards and shepherds without incident.”:We’ve grown 20% quarter over quarter over the last five years,” Pizzurro said. “With all the data that’s flying through the system, we’ve managed to be good stewards and shepherds without incident.”",1.0,14,63,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Watching the NewFronts this week, I’m really wondering, where are the independent distributors? Why can’t we access this  content through some channel other than one of a small handful of MVPDs? As much as the Web has liberated and empowered independent  content creation, the entertainment industry is trying to stifle any channel but the ones that they own.",1.0,20,60,0.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"Standard General is trying to get the FCC to sign off on its $8 billion-plus deal to acquire the Tegna stations. It has told the regulator it will not bundle Cox and Tegna stations in retrans talks, and Cox has disputed the Dish claim, saying it never has and never will try to do so.",0.0,0,55,0.2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"The big viewership on Max is good news for AT&T, Olay, Shipt and  Adobe , which bought Barbie sponsorship packages. It was unclear how many of Max’s viewers were on the ad-supported plan.",1.0,20,34,0.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"The appeals court also said the U.S. District Court for the Southern District of New York, in granting YouTube summaryjudg-ment protection under the DMCA in June 2010, should have considered “willful blindness.” The DMCA doesn’t mention willful blindness, which in this context would refer to deliberately ignoring evidence of specific infringing activity, but the 2nd Circuit said the standard should apply. YouTube and the other Internet sites relying on the DMCA’s notice-and-takedown process “were operating with the comfort they could do whatever they wanted, and just had to wait for the [takedown] notices to come in,” Parness said. “This ruling….. could throw a lot of those assumptions into doubt.”",0.0,11,109,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"[Last] week, for example, AT&T said DirecTV Now, its virtual MVPD service, added 152,000 subs in Q2, but the telco lost 351,000 “traditional”  video subs (DirecTV and U-verse). DirecTV Now is competing in the vMVPD sector against  OTT players including Sling TV, YouTube TV, PlayStation Vue and fuboTV. Notably, the latter two recently cut deals with the National Cable Television Cooperative Those deals could help NCTC's operators counter the pay TV cord-cutting trend by offering a  video product option … to broadband-only subs.",0.0,20,86,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Our own  Next TV estimated that cord cutting accelerated 31% in Q1, due mainly to losses at virtual MVPDs and satellite TV service providers.",0.0,0,25,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Of course, there also were announcements about new programs and deals. Lifetime inked production pacts with Latifah, who starred in original movie Flint, and Braxton, who starred in Faith Under Fire, for a mix of  documentaries and original  movies to air later this year. They include Latifah's Where Did the Women of Hip Hop Go? and a one-hour special on the remake of 1990s hip-hop song U.N.I.TY.",0.0,16,69,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Amazon Prime   Video will begin exclusively  streaming New York Yankees games later this month, with 19 of the 21 games in the package airing on Friday nights.",0.0,0,30,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,"Breezeline ended Q3 with 360,000 remaining linear pay TV customers. Notably, a number of its WOW! customers had access to WOW! tv+, another Android TV-powered cloud-based IPTV platform.■",0.0,0,28,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Ramp’s Wilde agrees with Khoo: “Be sure the video stream is encrypted from the CDN,” says Wilde. “Our company generates a unique one-time use URL for every stream request so the URL cannot be forwarded to anyone else.” ",1.0,0,39,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"VIDEO ENGINEERING SUMMIT If you're looking for deep dives into HEVC, VP9, AV1, DASH, CMAF, WebRTC, video optimization, or perceptual quality, you’ve come to the right place. Our expert speakers will help you take your video to the next level.",1.0,0,40,0.2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"With identifiers such as third-party cookies on the decline and  media consumption changing, alternative identifiers such as home IP address are imperative for building a strong foundation of individual-level identity and reaching consumers on devices like connected TVs,” said Matt Spiegel, executive VP of marketing solutions and  media vertical at TransUnion.",1.0,15,53,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"THE WORLD OF VOD Online video viewing continues to grow, both in the average viewing hours, which is now at almost 6 hours per week according to Limelight’s 2017 State of Online Video report (go2sm.com/stateofov17), and in the number of OTT services worldwide, which is now in the thousands. The devices used for online viewing cover the spectrum from smartphones, tablets, smart TVs, and laptops to dedicated streaming devices. ",1.0,0,70,0.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Lori Hall SVP, Consumer Marketing and Creative Services, TV One",0.0,1,20,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"Who else's work do you admire? “I really love what BuzzFeed is doing, filling their channels with great  content for millennials and Generation Z, and I think the NBA has done a fantastic job with  video , as  video becomes more and more important to all the social- media platforms.”",1.0,19,53,0.2
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Looking back, 2007 has been a pivotal year for the indurty and one laden with milestones for us here at Sonic Foundry. The year started brilliantly with analyst recognition that webcasting had evolved into a valuable communication medium with growing wide-spread use and increasing adoption in the years ahead. Perhaps reflecting this phenomenon, we were honored by several organizations as one of the fastest growing software companies, and Mediasite was voted Best Webcasting Platform and Best Webcasting Appliance by the readers of this very magazine. It has been a great year.",0.0,0,91,0.3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Broadcasters said they are willing to compromise on the amount of licensed spectrum they have wanted the FCC to carve out of the 6 GHz band.,0.0,0,26,0.2
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"As many companies took to apps like Zoom to conduct business virtually, the pandemic shut down most TV show production for the spring and summer, leaving major holes in the programming lineups of networks and  streaming services. Programmers were left to schedule marathons of older shows as well as  movies to fill in for original  series that had not finished their episode allotments.",1.0,0,66,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"On the right of the player, the entire transcript is available, and every single word is clickable and will show the time on the timeline that the word appears and jump to that point in the video.",0.0,0,37,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Netflix 's ascent has been fueled by a new approach to the TV business: One that's commercial-free, on-demand and loaded with original  content .  Netflix has never been afraid to spend, and it's expected to raise its overall  content budget from $6.5 billion in 2016 to $8.3 billion this year, more than doubling that expense line to $17.5 billion by 2030, according to Sanford Bernstein  media analyst Todd Juenger.",0.0,9,73,0.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,"One silver lining in the tragic and destructive pandemic has been the change in the way America goes to work, and there’s hope that this could bring greater progress for women in sports and sports  media . “There are women talking sports now on TV and  online every day as hosts, analysts, play-by-play announcers and reporters and they’re no longer exceptions,” Jodi Logsdon, VP of news and editorial for CBS Sports, said. “We’ve seen the change behind the scenes too. When I started, women tended to be in certain roles in marketing or operations and not in an editorial or production capacity, but that has changed.”",2.0,25,108,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Innovation: Skype TX Whether in the form of Skype, Microsoft Messenger, Google Hangouts, or FaceTime, integrating face-to-face chat tools into professional productions has always been a bit tricky.By “professional,” we typically mean that there’s a dedicated box that we plug in to other video gear and it just works.Moreover, it gives us the ability to change output settings, audio levels, and the like as it interfaces smoothly with all the other video sources we have.",1.0,0,75,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"You can drive operation via the JSON API, of course, but the UI is even simpler. You load the seven encoded files at once, choose the source file and the tests to run, and the cloud encoder takes it from there, performing all necessary scaling automatically. That’s one input task, seven outputs. Once the analysis is complete, you can export the results into a CSV file and import that into your spreadsheet, reducing  30 or so copy-and-paste operations (resolution, data rate, PSNR, VMAF score for each rung) into three or four, saving time and reducing the potential for errors. Hybrik is also much more CPU efficient than MSU VQMT when running VMAF, so it can make more efficient use of all cloud instances. ",0.0,0,125,0.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"While Nielsen’s ratings were the currency for the  media business, 605’s mission was to generate the kind of information about television that advertisers were used to getting from  online media to keep ad dollars from leaving TV.",2.0,29,39,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"For the busy physician who wants to view the live stream instead of physically attending the conference, the cost of each webcast is a reasonable $525, which CMEMeeting.org notes “includes live conference streaming and access to online course materials.”",1.0,0,39,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"AT&T stock has been on a roller-coaster ride in 2016, rising 16% starting March 1, when it first announced its plans for  OTT service DirecTV Now, through the the summer. It lost much of that ground in later months, falling to its current level, about 5.5% higher than at the start of the year.",1.0,21,55,0.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"On the other end, the cable industry, led by the  National Cable & Telecommunications Association , claims that the market for retail  video devices is doing just fine on its own, free of mandates and driven by an apps-based economy.",0.0,0,42,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Rights Management Content that has been encrypted may also be marked in such a way as to have additional security, in the form of rights management.If encryption is the lock, digital rights management (DRM) is one of the keys needed to unlock the content at a local player device.",1.0,0,49,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"Industry players were weighing in Wednesday (March 3) on  Google 's announcement that when it phases out third-party cookies, it will not try to come up with another way to identify and track browsing for the purposes of targeted advertising.",2.0,29,41,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"AMC CMO Kim Granito said The  Content Room works closely with the producers of AMC’s shows. The branded  content shows are being made longer, from seven minutes to a full 30, but they’re elastic and can be cut down to any length and how on any platform.",1.0,17,49,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Unlike CVBR, the EyeQ solution does not rely on pseudo-linear scaling of picture- and scene-level quant measurements. Rather, it relies on “quality awareness” to fully measure visual quality in real time. In-loop artificial intelligence then guides the codec to focus bits where and when they matter most for the viewer and reduce bits where they matter less. In this way, the EyeQ solution uses only the bits needed to hit quality targets, which translates into more consistent video quality and significant bandwidth savings.",2.0,0,83,0.2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,ViacomCBS reported lower third-quarter earnings but pointed to progress as it pivots to  streaming and prepares to launch its Paramount Plus service.,2.0,28,23,0.1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"The  Video Show features 16 topical program Streams, presented on our Studio stages, each featuring a dedicated program of seminars, live demos and masterclasses delivered by industry experts. Remember you’ll need to upgrade to an Access All Areas Studio Pass, currently at 50% off with the code MCN.",1.0,0,49,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"The technology has clearly matured,” he said, noting that SES is making good progress on its plan to reduce the time for a 4K platform to go from trial to commercial in a period of about two years.",0.0,5,38,0.1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"Netflix added about 4.4 million subscribers in Q3 , ahead of its guidance of 3.5 million additions. That performance comes after a Q2 when the  streaming giant added just 1.54 million new customers and caused some industry pundits to speculate that the company was headed for a prolonged subscriber slowdown, exacerbated by the pandemic and increased competition from other  streaming services.",1.0,21,63,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"On the other hand, Bambuser lacked features such as polling and chat, which wereavailable on Ustream’s iPhone app, though",1.0,0,20,0.2
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"In summary, 2020 looks to be another year in which educational video will undergo a deliberate, well-considered transition rather than any sort of revolutionary transformation.",1.0,0,25,0.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"S T A T U S U P D A T E : Encrypted Media Extensions by Jan Ozer O n July 6, 2017, Tim Berners-Lee, the di- rector of the World Wide Web Consortium (W3C), moved the Encrypted Media Extensions (EME) to recommended status.Although this move was later appealed and the final decision is on hold, this felt like a good time to review the status of EME as a replacement for plugin-based DRM.",1.0,0,75,0.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"HBO/HBO Max once again earned top honors for  NAMICVision Awards , leading all distributors in total awards wins.",0.0,0,20,0.1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"Jason Steinberg was named head of post-production at Universal Television Alternative Studio in Universal City, Calif. The veteran editor has been involved with such shows as Shark Tank, The Bachelor and The X Factor:Jason Steinberg was named head of post-production at Universal Television Alternative Studio in Universal City, Calif. The veteran editor has been involved with such shows as Shark Tank, The Bachelor and The X Factor",0.0,1,67,0.1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Keighran: We’re providing a new experience and a home that brings all kinds of content and fans together.The hook is discovery.If you look at sports leagues on YouTube, you’ll see views declining.There are different sports leagues with  niche audiences all over the world, and they can’t get discovered anymore.We’re building a home and super-serving those communities.Caffeine is for sports you can’t find anywhere else.",1.0,0,65,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"The  Computer & Communications Industry Association , whose members include Facebook, Twitter, Amazon and  Google , this week released a summery of what it called  the state   content moderation landscape .",0.0,0,36,0.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Ovation TV last week said Time Warner Cable intends to drop the network, which the No. 2 MSO then confirmed, sayingthe channel was low-performing and ran numerous repeats and inf omercials. Ovation countered that it is producing more original  content and supports the arts in TWC communities, among other places. On Wednesday, local arts organizations and politicians rallied in front of New York City Hall to speak on Ovation’s behalf.",1.0,0,71,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"One thing TCP doesn’t do very well, though —at least at sub-second latencies needed for time-sensitive data such as audio and video streaming or interactive audio- or videoconferencing—is address errors quickly enough to request that time-sensitive data be retransmitted. If you think about early webpages, in which text would render first and inline images (GIFs or JPGs) would build slowly, the added second or two for errors to be corrected in loading those inline images was acceptable to  consumers. For live, low-latency video delivery, though, any delay is unacceptable and highly inefficient. In fact, for scenarios like live sports, many TCP requests to retransmit certain packets end up being a waste of time, as the video frame those packets would be a part of have long since been shown—sometimes with glitches where the errors occurred—before the retransmitted packets arrive and are promptly abandoned.",0.0,0,127,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"With real time, you can get into things like betting and ecommerce. With AI, you can make short-form content highlight reels. One of the things we used to think about a lot at Apple was, what are the technologies that are in their ascendancy that are going to be really important in the future?",2.0,0,54,0.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,"But until those expatriate populations are supported by broadband penetration and CDN expansion, MTV’s Rockwell forecasts that the “largest international growth digitally for MTV will come from the U.K., Germany, Japan, and Korea. While India is hopeful for MTV, infrastructure in the subcontinent has a long way to go.”",0.0,0,49,0.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,"The President’s plan aligns with the LIFT America Act, which I introduced earlier this month with all Energy and Commerce Committee Democrats,"" said Rep. Frank Pallone (D-N.J.), chairman of the House Energy & Commerce Committee. ""Our legislation invests in clean and efficient energy, safe drinking water, expanded access to broadband, Brownfield cleanups, and improving our nation’s health care infrastructure.""",0.0,11,59,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Tom Montemagno joined Charter Communications as executive vice president, programming acquisition, in 2016 and leads its negotiations with a full range of  content providers, from major multichannel  media companies and sports networks to local broadcasters. He negotiates all facets of Charter's programming offerings, including on-demand and home- streaming rights on multiple platforms.",0.0,28,54,0.1
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Format Support While the first generation of cloud encoding providers ran open source encoding engines capable of simple encoding tasks, today’s providers are maintaining advanced commercial encoding engines capable of high quality output, complex encoding tasks, and the complete range of broadcast and edit codecs.",0.0,0,45,0.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"TNT, along with  TBS and  truTV , will carry Game One of the Florida Panthers-Vegas Golden Knights NHL Stanley Cup  series . The Warner Bros.  Discovery -owned networks will air every game of the NHL finals after ABC aired last year’s Colorado Avalanche-Tampa Bay Lightening Stanley Cup  series .",1.0,17,54,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,"Grabyo (go2sm.com/fblsb17) is a live video production and publishing service that specializes in distribution to social media channels.The service can broadcast multiple streams to multiple Facebook pages simultaneously with centralized, cloud-based control, and it features instant highlights published to Facebook in horizontal, square, or vertical format.Grabyo can monetize Facebook video with branded content via tagging or logo overlays, while allowing sponsors and partners access to real-time analytics and engagement metrics.All live events can be captured for VOD distribution,  how-to’s and tutorials_x000c_ ///",1.0,0,83,0.3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,"Throughout my career I have taken great pride in using the platforms I serve to advance multiethnic diversity — especially during my time at ESPN in our Access to Sports and Empowerment Through Sports programs as DEI is a company priority,” Martinez said. “It is a tremendous honor to have the responsibility to champion strategic CSR and diversity programs, and I am proud to be recognized as a recipient of the Luminary Award as part of the 37th Annual NAMIC Conference.”",1.0,0,81,0.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Argues regulators are more likely to approve a sale to Allen  Media Group than a larger  media company, tech firm or private equity",0.0,11,25,0.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,"TV entertainment should be effortless. We’re proud that time and time again we’ve had our customers’ backs,” Neylon added. “Alongside our three-year TV price guarantee, Dish customers deserve the best viewing experience in the industry and our next-generation Hopper Plus and award-winning Hopper whole-home DVR system, Chromecast built-in, and Dish Voice Remote with  Google Assistant make TV simpler.” ■",0.0,0,60,0.3
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"It's not about owning anything. It's about accessing ev-erything,” Caraeff said. “We're going through a generational shift, from a generation that values ownership to a generation that values access.”",0.5,0,29,0.2
