label,performance_constraints,nonuniform_progress,number_of_types,paragraph,cognitive,user_heterogeneity,word_count,demand,source,coordination,internal,transactional,scarcity,technical,external
1.0,1.0,0.0,,"This reduction in bitrate can have a significant impact on edge cache costs because the file size is now smaller when video is delivered to end consumers. And in some scenarios, like delivery to a high-resolution tablet via 4G, this may allow the viewer to watch a 1080p stream, rather than a 720p stream, improving the overall quality of experience. ",0.0,0.0,61,0.0,,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,,"The live streaming experience is even worse. Server-side ad insertion is very hard to do, many vendor solutions in the market do not work, and the consumer experience is poor. If I want to watch a live stream of an event that has already started, I want to get to the stream as quickly as possible because I feel like I am missing out. And yet, for example, when I watched the Democratic National Convention stream on foxnews .com, I had to sit through the page loading (6 seconds), the player loading the ad (5 seconds), the ad itself (30 seconds), and then the live stream buffering (5 seconds). So 46 seconds after clicking the live stream link, I finally got the content. What is it about that experience that publishers  and video advertising vendors think is good?",0.0,0.0,139,0.0,,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,,"CONCLUSION Though both compression and delivery are becoming  more complex as the number of devices increase and video  quality gets higher, products like AWS Elemental Live, AWS  Elemental Server, and AWS Elemental Delta do the heavy  ABOUT AWS ELEMENTALAWS Elemental, an Amazon Web Services company, combines deep video expertise with the power of the AWS cloud.Solutions from AWS Elemental allow broadcast TV and multiscreen video to be customized, originated and monetized at global scale.Flexible, software-based video processing and delivery gives global media franchises, pay TV operators, content programmers, broadcasters, government agencies and enterprise customers the ability to deliver highly differentiated viewing experiences and the freedom to focus on what matters: transforming ideas into compelling content that captivates viewers.",0.0,0.0,122,1.0,,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,,"Separately, Verizon Communications is teaming up with Coinstar's Redbox to develop a would-be  Netflix killer that melds  streaming Internet  video with access to Redbox DVD kiosks.",0.0,0.0,29,0.0,,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,,"“Today we tend to send out something optimized for quite a small screen size, and if you have a larger screen it is then scaled up,” Brendan Hole, TV and content architect at BT, told the IBC conference.",0.0,1.0,38,0.0,,0.0,0.0,0.0,0.0,1.0,1.0
1.0,0.0,0.0,,"In 2000, Perry's most famous character, the pot-smoking, gun-toting grandmother Madea, played by Perry himself, appeared in I Can Do Bad All by Myself. Madea soon had her own franchise, and Perry's productions were selling out all over the country.",1.0,0.0,40,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
0.0,1.0,0.0,,"With more viewers, the content volume will increase, and the viewers will continue to expect to be able to access content at any time, in any place, and on any platform that they wish. They will demand a consistent, high Quality of Experience (QoE) throughout. For content creators and aggregators to win and hold the attention of these consumers, they need to ensure quality, rapidly adjusting to maintain performance, and they must do so nimbly and cost effectively to stay competitive.",0.0,0.0,81,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,,"With ESPN’s affiliate team negotiating directly with co-op members, Preschlack said some NCTC companies were part of the broadband service’s initial lineup and range from those as small as Minerva Valley, with 241 subscribers, to Windstream, with 1.1 million. He said that when all NCTC members broadband subs are accounted for, the co-op ranks behind Comcast, AT&T, Verizon Communications and Cox Communications as ESPN3.com’s fifth-largest affiliate.",0.0,0.0,66,0.0,,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,,"Noted National Association Broadcasters executive vice president:  ""NAB appreciated Commissioner Adelstein's South Dakota values during his tenure at the FCC. We will miss his good humor, his understanding of the lifeline role played by local broadcasters, and his harmonica playing at the NAB Radio Show. We wish him well as he takes his public service passion to the Rural Utilities Service.""",1.0,0.0,61,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.0,0.0,,"Emmy, Tony Award-winning actor is executive producer for ‘Marvel’s Moon Girl and Devil Dinosaur’",0.0,0.0,22,0.0,,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,,"Subscription offerings rely most heavily on getting people through the door the first time. Once a viewer subscribes, how often they return is usually not important, as long as they do not cancel.TVOD and ad-supported models, however, have to not just attract viewers the first time, but keep them coming back and consume more content in order to be sustainable.",0.0,0.0,60,1.0,,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,,"The next key element of quantifying the project’s success, of course, was tracking available data.“We did look at the engagement, how much watch there was on the 4K film, how much engagement through the interactive experience,” Munson says.“It was high and unlike  any other NFT offering.Most people watched most of the film and spent a lot of time actually engaging with the experience.That dovetailed with the comments that we read on social media, and what we heard from people was they actually really liked it and they watched it.”",0.0,1.0,90,1.0,,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,,"Fresh fare this fall includes Fat Guy Stuck in Internet . And Adult Swim has renewed a deal that will keep Adult Swim cornerstone, Family Guy , on its air through 2015.      ",0.0,0.0,35,0.0,,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,1.0,1.1,"In a rare sharing of its original  content , HBO will offer its four-part Alzheimer’s Project to various  online video services in an effort to provide greater exposure for the  series .",1.0,1.0,35,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0
2.0,0.0,0.0,,"If you’re a Netflix subscriber, you know what  happened next. Over the years, Netflix’s movie library has declined in both quantity and quality. Hunting for a movie to watch is a challenge.  The people at Streaming Observer decided it was time for a retest. Using the current IMDB Top 250 list, they ran the same search. This time, Netflix had 35 titles, or 14% of the list. The site  also found that Netflix has 15 percent of IMDB’s Top 100 movies.",0.0,0.0,84,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,,"To enable the  video -audio synchronization, users of Tunity's mobile app are directed to scan nearby TVs so its cloud-based deep learning technology can identify the live  video stream and match it with the right audio feed, which is then streamed to the user's smartphone.:To enable the  video -audio synchronization, users of Tunity's mobile app are directed to scan nearby TVs so its cloud-based deep learning technology can identify the live  video stream and match it with the right audio feed, which is then streamed to the user's smartphone.",0.0,0.0,93,0.0,,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,,"In order to make a proper decision about build versus buy and on-prem versus cloud-only solutions, consider the following questions.",0.0,0.0,22,0.0,,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,,"Over the weekend, my home lost power and therefore I was not on broadband. I was fortunately able to rely on a general-purpose technology from 50,000 years ago called fire, to stay warm, and to use another general-purpose technology from 5,000 years ago, called paper, to work on the national broadband plan for the general-purpose technology of this century.",0.0,0.0,59,0.0,,0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,,"Yes, the match failed to deliver reported millions of dollars from PPV buys for the category after most PPV distributors offered refunds to purchasers due to  OTT streaming service Bleacher Report Live's decision to put the $19.95 event in the clear for its subscribers who suffered through its technical issues delivering the live telecast.:Yes, the match failed to deliver reported millions of dollars from PPV buys for the category after most PPV distributors offered refunds to purchasers due to  OTT streaming service Bleacher Report Live's decision to put the $19.95 event in the clear for its subscribers who suffered through its technical issues delivering the live telecast.",0.0,0.0,109,0.0,,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,,Nickelodeon will also have an NFL game on Christmas,0.0,0.0,22,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,,"Critically, the ability to keep pace with work orders without compromising results requires incorporation of QC as an automated component of ad-related workf lows end to end. This requires persistent real-time vigilance over everything essential to achieving desired results, including:",0.0,0.0,40,0.0,,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,,"The sides seem far apart, with  content owners trying to get more power to block sites and protection from liability for potential collateral damage if they misfire or aim too broadly, and Web companies fearing those companies will overreach, and that bills targeted to foreign web sites will spill over to U.S. sites.",0.0,0.0,54,0.0,,1.0,0.0,0.0,0.0,0.0,1.0
2.0,1.0,0.0,0.2,"Objectives M&S TV was launched with a range of objectives including: • Increase sales • Raise the level of customer engagement on www.marksandspencer.co. • Illustrate the hidden stories beyond the shop floor • Provide an elevated customer experience • Allow deeper insight into the company’s social and environmental responsibility program, Plan A • Streamline the shopping experience through integration of e-commerce tools • Raise awareness of the brand beyond www.marksandspencer.com • Provide a deep range of content to the consumer that informs, educates and entertains.",0.0,0.0,85,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,,"VideoLink, an AVI-SPL company, is a leading provider of innovative video solutions.For nearly thirty years, VideoLink has delivered quality in-house and on-location video production services, personalized remote studios, creative video solutions, and patented transmission technologies.We partner with clients from all industries to create better business outcomes using video communications.Our expertise in live television and corporate video enables us to continuously innovate and deliver superior products and services to our clients.",0.0,0.0,70,0.0,,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.0,0.0,,"Even young-male targeted G4 is tweaking its technology and  video game programs, offering more TV segments on popular shows for low-cost or free gadgets and games with clever names like “Games for Cheap Bastards.”",0.0,0.0,35,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.2,"It took three years, but now WOW! has simplified the offering around YouTube TV, which is the biggest vMVPD with over 5 million subscribers.",0.0,0.0,24,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.1,"Everyone is trying to make their shows stand out, but if you can take people into an authentic world like sports, that’s a big plus,” said HBO Entertainment senior vice president of comedy  series Casey Bloys. “The sports world in general has everything — a lot of fantasy, lore and darkness — so it’s a rich area for storytelling.”",1.0,1.0,60,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,,"VOD user can learn about all aspects of the culture in  series such as Gumb-Oh! LÃ ! LÃ ! and Destinations GoÃts, and the service will also feature coverage ofthe New Orleans Jazz & Heritage Festival.",0.0,0.0,37,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,,"The site, which is run by Turner Sports, will also feature a new  video player and a social  media platform for the player that will combine Twitter, Facebook and MySpace into a ""single feed,"" which Turner says is a first for PGA Tour coverage.",1.0,0.0,46,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,,"Moreover, the network’s coverage of the 2009 NBA All-Star Game on Sun., Feb. 15 had 7.62 million total viewers, a 20% increase over the 2008 contest.",0.0,0.0,26,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,,"The American Cable Association, which has joined with Free Press and Public Knowledge to push for conditions on the deal, including on  online distribution, continues to stop short of outright opposing the deal. But president Matt Polka said the conditions were ""totally porous and inadequate.""",0.0,0.0,46,0.0,,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,,"Insight went private in a $710 million deal in 2005, but because it still has public debt, it is required to file financial statements with the SEC. Insight has not yet set a date for the release of actual fourth-quarter 2006 and year-end results.  ",0.0,0.0,46,0.0,,0.0,1.0,0.0,0.0,0.0,1.0
2.0,0.0,0.0,0.0,"YouTube Usage YouTube usage among our top 20 was nearly ubiquitous, with 19 of 20 sites having their own YouTube channels. The average number of videos uploaded was 281, with an average of 21 million channel views. Not surprisingly, the clear leader in YouTube views as Red Bull, with 196 million, with Nike second at 90 million (Figure 9).",0.0,0.0,59,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.1,"“People out there trying to get … their stuff sponsored by clients shouldn’t be toointimidated because these are fun people, andthey’re looking for fun, creative folks.Ifanything, they’re probably hoping they’re coolenough and aren’t coming off conservative,”adds Martinez-Vargas.",0.0,0.0,37,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,,"Disney chairman and CEO Bob Iger offered some more details about the launch, saying initially the service will offer 10 original  movies , specials and  series exclusively, including the heavily promoted Star Wars universe live-action  series The Mandalorian. Within a year, Iger said, the number of original  movies ,  series and specials will grow to 45, reaching 60 by year five.",0.0,0.0,66,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,,"Narad Networks       http://www.naradnetworks.com     raised more than $10 million in funding from existing investors       http://www.multichannel.com/article/CA374203.html Polaris     Venture Partners, Argo Global Capital, Sofinnova Ventures and The Vertical Group.      ",0.0,0.0,38,0.0,,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,,"In the Los Angeles area, Verizon is going after    Time Warner Cable, which has suffered chronic customer-service problems following its takeover of systems from    Adelphia Communications and Comcast there.      ",0.0,0.0,34,0.0,,0.0,0.0,1.0,0.0,0.0,1.0
1.0,1.0,0.0,,"Choosing a DRM and Licensing Partner By this point, you probably understand that to choose a DRM technology, first you choose the playback platform, and then you see which DRM or DRMs it supports.To support all the major browsers on computers, you’ll need to support multiple DRMs.In addition, since EME doesn’t yet support 100% of target viewers, any DRM strategy based around EME will have to enable fallback to a plug-in-based DRM, usually either Adobe Access via Flash or PlayReady via Silver light.Complicating this fallback strategy is Adobe’s decision to make Access primarily available only within its own Primetime platform, so if you’re not a Primetime user, you may not be able to offer fallback to Flash.",0.0,0.0,117,0.0,,0.0,1.0,1.0,0.0,1.0,0.0
0.0,0.0,0.0,,"In my view, efficiencies should not override the depth of what can be learned. In fact, I've never promoted someone solelyfor being efficient. The traditional large agency business continues to be broken and thus focuses on a set of metrics from the 1960s rather than the metrics of interactive television and other platforms gaining eyeballs and momentum.",0.0,0.0,57,0.0,,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,,"CBS, which initially announced its plans for a sports-focused  OTT service late last year, becomes the latest company to swing for the fences on the  streaming sports digital field. Next up at bat will be ESPN, which this spring plans to launch its ESPN Plus  subscription service, which will feature thousands of live sports events, along with news and highlights.:CBS, which initially announced its plans for a sports-focused  OTT service late last year, becomes the latest company to swing for the fences on the  streaming sports digital field. Next up at bat will be ESPN, which this spring plans to launch its ESPN Plus  subscription service, which will feature thousands of live sports events, along with news and highlights.",0.0,0.0,125,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,,"The FCC has yet to determine whether it will contest the ruling or issue similar guidance, but the game’s afoot when it comes to OTT’s challenge to the established MVPD community. We’ll keep a close eye on this throughout 2014. ",0.0,0.0,41,0.0,,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,,"ActiveVideo CEO Jeff Miller said in a statement, “We are delighted to have the world's largest networking-infrastructure provider expanding ActiveVideo's value proposition glob ally and helping our customers deliver uniform viewing experience to their subscribers.”",0.0,0.0,35,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,,"One thing TCP doesn’t do very well, though —at least at sub-second latencies needed for time-sensitive data such as audio and video streaming or interactive audio- or videoconferencing—is address errors quickly enough to request that time-sensitive data be retransmitted. If you think about early webpages, in which text would render first and inline images (GIFs or JPGs) would build slowly, the added second or two for errors to be corrected in loading those inline images was acceptable to  consumers. For live, low-latency video delivery, though, any delay is unacceptable and highly inefficient. In fact, for scenarios like live sports, many TCP requests to retransmit certain packets end up being a waste of time, as the video frame those packets would be a part of have long since been shown—sometimes with glitches where the errors occurred—before the retransmitted packets arrive and are promptly abandoned.",0.0,0.0,141,0.0,,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,,"“HE-AAC uses spectral band replication techniques to artificially regenerate higher frequencies,” Tomas explains. “It’s not quite the same level of audio quality as you would get from MP3 or AAC at higher [throughput] levels, but in a low-bandwidth environment, below 64Kbps, AACplus is more efficient, provides full-frequency response, and performs quite exceptionally well.”",0.0,0.0,53,0.0,,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,,"The daypart itself is not as healthy as it used to be,” said Dave Smith, CEO/ founder of consultancy SmithGeiger, who noted how  subscription video - on - demand viewing cuts into both primetime and late-night audience. “It doesn't necessarily make sense to launch a late-night show, but there's always a chance that it breaks through.”",0.0,0.0,57,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,,"Another important consideration is security.“You have to be aware of what is involved from an InfoSec perspective in the cloud, versus what was in the data center, which was a closed environment.In the cloud, you’re in a shared tenant space, so having to secure the sources and everything was also a pretty big challenge for us,” said Paranandi.“It’s a different set of tools.It’s a different set of processes and a different level of expertise on the cloud when it comes to InfoSec.So we had to almost, I wouldn’t say rebuild, but retrain and build the security team for the cloud.”",0.0,0.0,100,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,,"""It is stunning that the FCC would convene meetings between industry giants to allow them to determine how the agencyshould best protect the public interest,"" said Free Press CEO Josh Silver. ""The Obama administration promised a new era oftransparency, and to ‘take a backseat to no one' on Net Neutrality, but these meetings seem to indicate that this FCC hasno problem brokering backroom deals without any public input or scrutiny.""",0.0,0.0,70,0.0,,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,,"On Sunday, Peacock will stream the San Diego Padres-Detroit Tigers baseball game, while ESPN’s Sunday Night Baseball game will feature the New York Mets and the Boston Red Sox.",0.0,0.0,29,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,,"Lead actress in a comedy is between Christina Applegate of  Netflix 's Dead to Me, Rachel Brosnahan of The Marvelous Mrs. Maisel, Quinta Brunson of Abbott Elementary, Natasha Lyonne of Peacock's Poker Face and Jenna Ortega of Wednesday.",0.0,0.0,39,0.0,,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,,"While the evidence is extremely limited and mostly anecdotal, it is consistent and troubling. As I talk to these young consumers, I hear from some that they’ve cut the cord because they don’t think the value of “basic” cable and a set-top boxjustifies a price of $65 or more every month. That’s meaningful in a starter household and comes on top of the cost of absolute necessities, including a mobile bill of at least $70 and an Internet charge of another $45.",0.0,0.0,82,1.0,,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,,"Sohn said the FCC did not have legal authority to require broadband access providers to install  content filters to fight the illegal transmission of  movies , TV shows, and music. Congress, she said, would need to pass a new law.      ",0.0,0.0,45,0.0,,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,,"Second, there’s no easy way on the Mac to create folders for your own presets, which makes organizing and finding your presets difficult. Even on Windows, folder creation and usage is obscure. Telestream should improve these operations on both platforms. Finally, all users, not just product reviewers, care how long it takes to encode jobs. Telestream should compute and present this for all completed jobs in the status window. ",0.0,0.0,70,0.0,,0.0,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,,"The Next Generation Online Video Platform SIGN UP TODAY FOR A FREE 30-DAY TRIAL www.mi-publisher.comENTER PROMO CODE: SM miPublisher is a powerful and comprehensive Online Video Platform with built-in capabilities that include: All inclusive, video hosting platform Intuitive video workﬂows for live and on-demand Optimized delivery to all screens Global delivery with ultra-low latency Ad supported revenue generation www.mi-publisher.com | info@mi-publisher.com | + 1800 353 2923",0.0,1.0,66,0.0,,0.0,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,,"The streaming video industry, though, has stripped a lot of that away and reduced delivery to just a technology process. When people within the streaming industry talk about delivery, they are really just concerned with protocols and network transit. And although those are important parts of providing a great streaming experience, they are only just one aspect of delivering such a service. ",0.0,0.0,63,1.0,,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,,"Ateme has repeatedly innovated in fields ranging from visual quality to smart caching and analytics. Its multiple-awardwinning R&D teams ensure that Ateme remains a future-proof partner through active participation in forums and associations including DVB, SMPTE, ATSC, AOM, MPEG Streaming Video Alliance, CMAF-IF and 3GPP.",0.0,0.0,45,0.0,,0.0,0.0,0.0,0.0,1.0,1.0
2.0,0.0,0.0,0.1,"More than a year in the making,   Netflix ’s long-awaited  crackdown on account password sharers officially hit the U.S. on Tuesday.",0.0,0.0,24,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,,"Qbrick, the European Choice for Global Streaming, is the only B2B Full Service Provider within Streaming Media Solutions in Scandinavia. With Qbrick you can take advantage of high-quality, reliable streaming services. Use your intranet to communicate with video and audio or use the Web or 3G to deliver a superior user experience, reach worldwide audiences and launch new communicationinitiatives. Whether it's on demand or live broadcast Qbrick streams content flawlessly. Qbrick CDN (Content Delivery Network) supports all media formats including Windows Media, Real, QuickTime, Flash, MPEG4, MP3 and 3GP. Keynote, the Internet Performance Authority, have rated Qbrick CDN A+",0.0,0.0,99,0.0,,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,,"The exclusive  video , which cannot be seen on such portals as MSN or Yahoo, offers a behind-the-scenes interview with the cast and crew of Dirt , Bigalow added.      ",0.0,0.0,33,0.0,,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,,"Video ASP Origin Digital acquired InterData Software to enhance its content management and reporting. Original Digital retained “key members of the IDS management and engineering team” and used some of the technologies from the acquisition to bring its Second Life video advertising engine to life for big-name brands that wanted to guarantee quality delivery and consistent reporting of advertising runs. Origin Digital’s Odaptor solution, which the company rolled out this year, enables content creators, distributors, and operators to launch web video programming quickly and efficiently across various sites, delivery methods, and geographies.",0.0,0.0,92,0.0,,0.0,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,,"Additional Features Beyond the target platforms and the number ofstreams, you also have to consider the features surrounding your video.For example, will closed caption support be a requirement? What about digitalrights management or advertising insertion? Fewstand-alone software encoders can handle theserequirements, or even low-end hardware encoders.",0.0,0.0,46,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,,"First, we should drop the “first, second, third screen” nomenclature. The screen you are paying attention to at any moment is your primary screen. Anything else becomes background noise. When I started watching Narnia fan fiction videos on YouTube during family movie night, my iPhone became my primary screen. An informal Twitter survey confirmed widespread multiplescreen consumption. It’s easy to imagine the news blaring on a large TV, Hulu playing on the laptop, and a Facebook cat video running on your smartphone, all playing together like a symphony of strangers.",0.0,1.0,90,1.0,,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,,TBS started its coverage of the National League Championship  Series with single-digit gains over the first game of last year's American League Championship  Series .,1.0,0.0,27,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
0.0,1.0,0.0,,"Jesse Hertzberg, CEO of Livestream, also talked about gadgets. He sees a strong future for slimmer smart glasses and AR.",0.0,0.0,22,1.0,,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,,"Broadcasting to Justin.tv via Telestream Wirecast was simple. Just choose the Justin.tv output setting and enter your username and password; Wirecast logs you right in. It’s pretty sweet, and with presets for Livestream, Ustream, and other services, the experience should be similarly polished on those platforms. Not only was Wirecast easy to use, the quality was much better than that produced natively by Justin.tv, most likely because I used the H.264 for Wirecast while the browserbased version uses the Sorenson video codec.",0.0,0.0,82,0.0,,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,,"This will enable owners of those TVs to natively watch  movies and TV shows rented and purchased in Apple's iTunes Store on their sets without the need for an additional  OTT device. AirPlay 2 support also lets them do things like port music over to their TVs, as well as integrate Siri voice commands into the tube-watching experience.",0.0,0.0,60,1.0,,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,,"Briceño deferred questions about why the matches were not being incorporated as part of programming on Al Jazeera English, or whether beIn Sports will participate in the rights auction for England's Barclays Premier League, which is expected to take place late this summer or in the fall, to Al Obaidli, who was not available at presstime.",0.0,0.0,56,1.0,,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,,"Many videographers and companies are now delivering live streaming of events, sports, weddings, plays, graduation ceremonies, training sessions, news reporting, and promotions. With free or very affordable CDNs like YouTube Live, UStream, Twitch LiveStream, Wowza, or any RTMP server you can  easily deliver your live content to any number of people, all over the world. All you need is a camera, an encoder and an internet connection.",0.0,0.0,68,0.0,,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,,"But emerging residential applications may start to strain DOCSIS as well. “Look at cloud-connected security cameras,” McCowan stated. “If you have large numbers of subscribers in a neighborhood that start stream one, two and three cameras at 4 Mbps, it can take asymmetric services to its needs. Symmetric bandwidth becomes a necessity.”",0.0,0.0,52,0.0,,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,,"“Even companies that deploy one event per quarter now canafford to leverage the power of high-quality webcasting,” saysVBrick chief executive officer Vince Graziani.",0.0,0.0,23,0.0,,0.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,1.0,1.1,"Gruden, who led the Tampa Bay Buccaneers to Super Bowl XXXVII championship in 2002, joins Mike Tirico and Ron Jaworski in the booth for the franchise's 40th season. Gruden will also contribute analysis throughout the year on ESPN Radio and other platforms, in addition to being a part of ESPN's 2010 Pro Bowl telecast and Super Bowl and NFL Draft coverage.",1.0,1.0,61,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,,"Even though I love a lot of the current country music that's out there, I've always been a big advocate of trying to bring back more of the traditional-sounding country music that I grew up on, both from a musical standpoint and also from a lyrical standpoint. Country music as a whole to me has always been — more so than any other type of genre — the type of music that speaks to people about their daily lives.",0.0,0.0,79,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,,"ACHIEVING HIGHER LEVELS  OF ACCURACY WITH SMART LEXI For complex projects, such as multi-day international sporting events, Smart Lexi provides an even more advanced type of live captioning. By combining machine learning automation with expert human curation, Smart Lexi builds on Lexi’s 96% accuracy, delivering unprecedented levels of accuracy, automation, and affordability.",0.0,0.0,53,0.0,,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,,"Touchstream injects these specific headers into all requests to enable additional debug response headers from the CDN, exposing detailed CDN forensic information to diagnose issues. For example, for Akamai the additional response headers show critical information such as the Cache State, Remote Cache State, and Internal Cache Key. Our ability to identify slow cache responses or miscached fragments without human intervention has solved systemic transient issues with extremely time-sensitive linear video streams for a number of our customers.",0.0,0.0,78,0.0,,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,,"However, delivering  content to an ever-growing number of devices while maintaining a smooth and consistent  video experience without latency, buffering or image freezing isn't easy. Delivering a quality of experience (QoE) on par with linear TV broadcast is the goal that  OTT operators have long been striving toward.",0.0,0.0,51,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,,"The Chicago Cubs and New York Yankees, the choice of The New York Times and ESPN Sunday Night Baseball analyst Steve Phillips  http://www.multichannel.com/article/195683-_Sunday_Night_Baseball_Analyst_Phillips_Cubs_To_Meet_Yankees_In_World_  Series .php to meet in the World  Series , got off to strong starts for their respective regional sport networks with their 2009 Major League Baseball season openers.The YES Network, despite the Bronx Bombers and free-agent ace CC Sabathia taking one in the gut from the Baltimore Orioles, scored a 5.84 household rating and 541,000 total viewers in the New York DMA, according to Nielsen  Media Research data. The performance made it the highest-rated weekday sports event ever for a New York RSN, according to YES officials, topping the July 4, 2008 Yankees-Boston Red Sox game, which tallied a 5.20 rating for the channel.YES's telecast peaked at a 7.6 average rating and 679,000 viewers in the 7 p.m.",0.0,0.0,141,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,,"For the final, ESPNdeportes.com and ESPNsoccernet.com will provide complete highlights and coverage, including previews, recaps and post-game analysis, ""Road to Rome"" photo galleries, exclusive  video highlights and podcasts, columns, blogs and chats with ESPN television commentators and soccer experts and  online polls. In print, a profile about Messi is the cover story for ESPN The Magazine.",1.0,0.0,58,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,,"Our linear footprint will always be an important part of the game plan, but I think digital is the future, and you’re going to see us continue to expand,” D’Amore said. ""I think the ability to be very flexible in how the  content gets out there and how you consume it has been a key part in staying out there and expanding the fan base of wrestling at a time when a lot of fan bases are seeing contraction.""",0.0,0.0,80,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,,"That said, even seasoned salespeople may need coaching when it comes to selling advertisers on internet streaming and explaining to clients what the process entails. Ma says that “one of the challenges has been educating our salespeople to be able to take that out to our clients and let them know what streaming is.” ",0.0,0.0,55,0.0,,0.0,1.0,0.0,0.0,0.0,0.0
